gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
FUN_006167,1764.663445,0.534062617,0.113225649,4.716798924,2.40E-06,2.56E-05
FUN_023891,130.5152823,0.625239017,0.1325647,4.71648198,2.40E-06,2.56E-05
FUN_004094,479.8608888,0.825880541,0.175174453,4.714617484,2.42E-06,2.58E-05
FUN_029349,1147.649364,-1.934755519,0.410369799,-4.71466352,2.42E-06,2.58E-05
FUN_026788,763.2777411,-0.432919603,0.091826695,-4.714528882,2.42E-06,2.58E-05
FUN_026216,779.3716989,4.28990063,0.909986468,4.714246621,2.43E-06,2.59E-05
FUN_029209,635.314389,-0.525886833,0.11163276,-4.710864744,2.47E-06,2.63E-05
FUN_017527,19.66913593,1.890360258,0.401389188,4.709544536,2.48E-06,2.64E-05
FUN_028020,21.45186781,1.468036238,0.31172711,4.709363392,2.48E-06,2.64E-05
FUN_003264,147.8170485,1.619271581,0.343876646,4.70887337,2.49E-06,2.65E-05
FUN_021147,271.6051046,-0.63875961,0.135657156,-4.708631894,2.49E-06,2.65E-05
FUN_020598,368.3831317,7.037381129,1.494718173,4.708165896,2.50E-06,2.66E-05
FUN_009452,82.47521271,-0.949124087,0.201598644,-4.707988454,2.50E-06,2.66E-05
FUN_030515,69.09842172,1.671594311,0.355103248,4.707347288,2.51E-06,2.66E-05
FUN_023064,755.0679377,-0.55974612,0.11891428,-4.707139625,2.51E-06,2.66E-05
FUN_025240,124.912068,2.787189971,0.592183355,4.70663342,2.52E-06,2.67E-05
FUN_022690,1114.36082,0.319437672,0.06788001,4.705916709,2.53E-06,2.68E-05
FUN_013653,1580.347702,-0.746939542,0.158763058,-4.704743973,2.54E-06,2.69E-05
FUN_002301,4.106971693,-5.166898791,1.098328465,-4.70432931,2.55E-06,2.69E-05
FUN_019333,527.4223176,0.417705005,0.088801068,4.703828642,2.55E-06,2.70E-05
FUN_009913,155.4947417,0.559655075,0.119016508,4.702331486,2.57E-06,2.72E-05
FUN_029531,1155.113494,-0.582956504,0.12402644,-4.700259903,2.60E-06,2.74E-05
FUN_026579,86.98651046,1.388462086,0.295413413,4.700064477,2.60E-06,2.75E-05
FUN_013465,1800.500856,3.793604805,0.807303666,4.699105136,2.61E-06,2.76E-05
FUN_019227,94.24561172,1.192203608,0.25375721,4.698205846,2.62E-06,2.77E-05
FUN_020573,359.8423816,-0.62090954,0.132162509,-4.698076216,2.63E-06,2.77E-05
FUN_010344,31.14986828,1.690031706,0.359911699,4.695684283,2.66E-06,2.80E-05
FUN_000294,403.4718554,-0.664596787,0.141577401,-4.694229335,2.68E-06,2.82E-05
FUN_030512,1652.84627,-0.488848515,0.104137822,-4.694245639,2.68E-06,2.82E-05
FUN_009949,652.8047487,-0.584460644,0.12455408,-4.692424723,2.70E-06,2.84E-05
FUN_023942,145.7908961,0.600775526,0.128038732,4.69213898,2.70E-06,2.84E-05
FUN_010938,2401.131793,4.24372393,0.904465004,4.691971397,2.71E-06,2.84E-05
FUN_021332,781.9781741,0.819079026,0.174590363,4.691433214,2.71E-06,2.85E-05
FUN_017689,155.3598737,-1.555977478,0.331682707,-4.691162498,2.72E-06,2.85E-05
FUN_029098,602.8380676,1.8739278,0.399503183,4.690645481,2.72E-06,2.86E-05
FUN_024579,67.68175902,2.724519425,0.580885375,4.690287519,2.73E-06,2.86E-05
FUN_022645,50.17490284,0.994567203,0.212101663,4.689106097,2.74E-06,2.87E-05
FUN_003951,980.9911218,-0.807213956,0.172175857,-4.688310946,2.75E-06,2.88E-05
FUN_004775,214.1273456,-0.548594015,0.117055079,-4.686631447,2.78E-06,2.91E-05
FUN_003760,50.55291754,-1.589578868,0.339208948,-4.686134842,2.78E-06,2.91E-05
FUN_024879,1763.658369,-1.213620376,0.25913318,-4.683384719,2.82E-06,2.95E-05
FUN_002895,13.77813075,-3.643489402,0.778727777,-4.678771594,2.89E-06,3.01E-05
FUN_015717,588.5437349,-0.925640922,0.198005881,-4.674815304,2.94E-06,3.07E-05
FUN_007753,204.9051846,0.544733399,0.116569732,4.673026101,2.97E-06,3.10E-05
FUN_023642,252.7911758,-0.891791979,0.190844255,-4.672878293,2.97E-06,3.10E-05
FUN_024815,108.1587646,2.034824179,0.435501926,4.672365512,2.98E-06,3.10E-05
FUN_018609,16.01740879,3.08877903,0.661274962,4.670945082,3.00E-06,3.12E-05
FUN_013805,300.7451157,2.585136958,0.553536248,4.670221631,3.01E-06,3.13E-05
FUN_018366,61.02476974,1.182761016,0.253271352,4.66993605,3.01E-06,3.13E-05
FUN_025626,8.836918454,-4.105046897,0.879193283,-4.669106299,3.03E-06,3.14E-05
FUN_028540,236.2642214,-0.879249785,0.188317355,-4.668979057,3.03E-06,3.15E-05
FUN_014200,1528.034804,-0.656117382,0.140573314,-4.667439091,3.05E-06,3.17E-05
FUN_017411,237.1526407,1.233159731,0.264239557,4.666824855,3.06E-06,3.17E-05
FUN_011466,970.22616,-0.576026235,0.123440682,-4.666421353,3.06E-06,3.18E-05
FUN_019289,2479.718676,4.208687693,0.901932305,4.666301083,3.07E-06,3.18E-05
FUN_007589,28276.71263,0.356875815,0.07648215,4.666132095,3.07E-06,3.18E-05
FUN_017057,1472.207034,0.337833417,0.07240745,4.665727342,3.08E-06,3.18E-05
FUN_007605,478.5505437,-0.481596348,0.103247215,-4.664497201,3.09E-06,3.20E-05
FUN_007085,1736.088151,0.464248744,0.099554648,4.663255339,3.11E-06,3.22E-05
FUN_019509,261.1277166,0.97072345,0.208172762,4.663066577,3.12E-06,3.22E-05
FUN_025724,5102.724237,1.866052561,0.400209121,4.662693729,3.12E-06,3.22E-05
FUN_007728,977.8594322,4.852547431,1.040723604,4.662666835,3.12E-06,3.22E-05
FUN_012824,809.2171245,-0.390835533,0.083835657,-4.661924867,3.13E-06,3.23E-05
FUN_030036,1720.145515,-0.721326453,0.154781698,-4.660282596,3.16E-06,3.26E-05
FUN_008460,225.9842434,-1.352106846,0.290144205,-4.66012012,3.16E-06,3.26E-05
FUN_023567,3651.752123,4.752630635,1.020237349,4.658357822,3.19E-06,3.28E-05
FUN_018948,348.9192432,0.529504153,0.113696028,4.657191296,3.21E-06,3.30E-05
FUN_011643,137.1271512,-0.895576193,0.192356019,-4.655826195,3.23E-06,3.32E-05
FUN_020283,203.7232796,-0.752132981,0.161548167,-4.65578157,3.23E-06,3.32E-05
FUN_005181,2225.301263,-0.68566445,0.147279072,-4.6555457,3.23E-06,3.32E-05
FUN_016993,690.051887,4.184375508,0.898915245,4.654916612,3.24E-06,3.33E-05
FUN_010393,21.18111575,1.878920954,0.403717768,4.654045724,3.25E-06,3.34E-05
FUN_023108,58.56956996,-1.097818863,0.235948829,-4.652783699,3.27E-06,3.36E-05
FUN_003993,600.0598601,-0.790579615,0.169982306,-4.650952416,3.30E-06,3.39E-05
FUN_006545,474.3356063,-1.250296287,0.26882433,-4.650978906,3.30E-06,3.39E-05
FUN_004448,1983.582054,-0.338928598,0.072879594,-4.650528096,3.31E-06,3.39E-05
FUN_003762,397.850038,0.564470984,0.121407386,4.649395731,3.33E-06,3.41E-05
FUN_006726,877.5932267,-0.663356528,0.14271537,-4.648108526,3.35E-06,3.43E-05
FUN_017694,1540.386758,0.405585191,0.087270543,4.647446643,3.36E-06,3.44E-05
FUN_030700,129.8713891,1.653372963,0.355755063,4.647503677,3.36E-06,3.44E-05
FUN_030089,2132.808751,0.266940344,0.05745451,4.646116472,3.38E-06,3.46E-05
FUN_010014,103.9952856,-0.736800596,0.158587994,-4.6460049,3.38E-06,3.46E-05
FUN_029741,72.70236035,-1.091623591,0.234979384,-4.645614317,3.39E-06,3.46E-05
FUN_022495,64.41453141,-2.190847942,0.471741417,-4.644171287,3.41E-06,3.48E-05
FUN_002090,377.8697637,0.571205536,0.122999953,4.643949224,3.42E-06,3.49E-05
FUN_024246,134.2840977,0.599637098,0.129149865,4.642955664,3.43E-06,3.50E-05
FUN_019072,2910.327125,-1.084402647,0.233599378,-4.64214698,3.45E-06,3.51E-05
FUN_004590,3334.945151,-0.847838207,0.182638275,-4.642171553,3.45E-06,3.51E-05
FUN_026286,177.5366455,0.968163054,0.208590649,4.641449931,3.46E-06,3.52E-05
FUN_004061,3.984914262,-5.125260371,1.104809012,-4.639046492,3.50E-06,3.56E-05
FUN_022586,1478.321898,-0.972277749,0.209614093,-4.638417838,3.51E-06,3.57E-05
FUN_009570,43.36758382,1.554103565,0.335091074,4.637854258,3.52E-06,3.58E-05
FUN_029587,119.5653114,2.790712592,0.601830318,4.637042217,3.53E-06,3.59E-05
FUN_017808,631.1163627,-0.591344143,0.127529803,-4.636909392,3.54E-06,3.59E-05
FUN_029723,48.91830509,1.932878705,0.416917722,4.636115475,3.55E-06,3.60E-05
FUN_029994,20.6845509,4.163779921,0.898101778,4.636200512,3.55E-06,3.60E-05
FUN_017843,23.77790943,3.242034571,0.699286727,4.636202069,3.55E-06,3.60E-05
FUN_017107,308.2041534,-0.483328351,0.104268212,-4.635433387,3.56E-06,3.61E-05
FUN_019552,282.2552651,-0.740394394,0.159817578,-4.63274692,3.61E-06,3.65E-05
FUN_021253,44.3851352,2.507959535,0.541410865,4.632266727,3.62E-06,3.66E-05
FUN_003675,2482.545844,3.924339381,0.847265192,4.631772221,3.63E-06,3.66E-05
FUN_019370,3408.878636,-1.049070159,0.226497848,-4.631700335,3.63E-06,3.66E-05
FUN_005919,478.4489507,0.485885239,0.104934667,4.630359561,3.65E-06,3.69E-05
FUN_029772,1335.529086,-0.437528433,0.09449545,-4.630153466,3.65E-06,3.69E-05
FUN_014431,299.7843994,-1.060523793,0.229094642,-4.629195101,3.67E-06,3.70E-05
FUN_005151,48.43235495,2.217363706,0.479027197,4.628888968,3.68E-06,3.71E-05
FUN_011909,468.8332025,-0.454924087,0.098287241,-4.628516182,3.68E-06,3.71E-05
FUN_020090,1301.615277,-0.257438008,0.055638145,-4.627005635,3.71E-06,3.73E-05
FUN_030521,225.6272796,-0.898623678,0.19421391,-4.626978963,3.71E-06,3.73E-05
FUN_001061,98.63301988,1.292947497,0.279540001,4.625268274,3.74E-06,3.76E-05
FUN_006431,21.31900701,-2.092363996,0.452388871,-4.625144713,3.74E-06,3.76E-05
FUN_027318,1115.062311,-0.492566186,0.106507621,-4.624703688,3.75E-06,3.77E-05
FUN_001609,46.75520859,-1.609622233,0.348058471,-4.624574221,3.75E-06,3.77E-05
FUN_021227,724.3927757,0.537906734,0.116337454,4.623676329,3.77E-06,3.78E-05
FUN_017017,88.03375327,1.631218368,0.352834218,4.623186427,3.78E-06,3.79E-05
FUN_022395,1910.748104,4.221937206,0.913349149,4.622478939,3.79E-06,3.80E-05
FUN_008852,884.1324355,-0.379102376,0.082036096,-4.621165499,3.82E-06,3.82E-05
FUN_019348,47.62521039,1.541757935,0.333685585,4.620391187,3.83E-06,3.84E-05
FUN_024930,1132.229207,0.721986515,0.156306131,4.619054354,3.85E-06,3.86E-05
FUN_016989,106.1434031,-1.053846558,0.228182051,-4.618446329,3.87E-06,3.87E-05
FUN_030761,164.510296,-1.481238834,0.320808505,-4.617205632,3.89E-06,3.89E-05
FUN_017889,68.54921573,2.169903994,0.470016595,4.616653996,3.90E-06,3.90E-05
FUN_029915,118.7048449,4.135915338,0.896085782,4.615535056,3.92E-06,3.92E-05
FUN_027219,1312.409322,-0.616323121,0.13358186,-4.613823483,3.95E-06,3.95E-05
FUN_024721,40585.0386,0.633013126,0.137234005,4.612655039,3.98E-06,3.97E-05
FUN_019472,18763.02231,-2.07324347,0.449649505,-4.610798964,4.01E-06,4.00E-05
FUN_004555,24821.46945,0.694710122,0.150687709,4.610264003,4.02E-06,4.01E-05
FUN_029477,449.4647978,0.655394288,0.142221208,4.608273935,4.06E-06,4.04E-05
FUN_004060,7682.914429,-1.1323982,0.245767419,-4.607600979,4.07E-06,4.05E-05
FUN_021712,217.9169195,1.21761963,0.26426587,4.607555378,4.07E-06,4.05E-05
FUN_020216,232.4157802,0.495899822,0.107647051,4.606720003,4.09E-06,4.07E-05
FUN_014292,295.3605236,0.58221024,0.126450015,4.604271809,4.14E-06,4.11E-05
FUN_029579,213.2943391,0.761033143,0.165297844,4.604011316,4.14E-06,4.12E-05
FUN_005246,105.6129469,-1.887867725,0.410136115,-4.603027275,4.16E-06,4.13E-05
FUN_019122,1345.030078,-2.713949833,0.589679343,-4.602416325,4.18E-06,4.14E-05
FUN_020396,102.7143987,-1.534054601,0.333391772,-4.601357117,4.20E-06,4.16E-05
FUN_008090,94.06475754,-1.129863766,0.245677546,-4.598970422,4.25E-06,4.21E-05
FUN_027985,6534.905467,0.848955886,0.184602187,4.598839797,4.25E-06,4.21E-05
FUN_018099,887.9567794,0.311267202,0.067709014,4.597130902,4.28E-06,4.24E-05
FUN_024057,1446.182958,-0.583124959,0.126873332,-4.596119201,4.30E-06,4.26E-05
FUN_010233,27.97807751,1.701053424,0.370228734,4.594601303,4.34E-06,4.29E-05
FUN_010818,31.02343567,1.818247989,0.395758736,4.594334438,4.34E-06,4.29E-05
FUN_004112,1635.566745,4.17333767,0.908434518,4.593988435,4.35E-06,4.30E-05
FUN_013916,131.7578924,0.807762859,0.175912597,4.591842052,4.39E-06,4.34E-05
FUN_028452,80.73642556,2.247220998,0.489595366,4.589955616,4.43E-06,4.38E-05
FUN_029145,8365.885175,0.31660135,0.069015103,4.587421246,4.49E-06,4.43E-05
FUN_023197,73.76352133,-0.87927541,0.191697538,-4.586785096,4.50E-06,4.44E-05
FUN_027290,763.5371854,-1.105003078,0.240920988,-4.586578722,4.51E-06,4.44E-05
FUN_011957,43.46225115,1.995780107,0.435183536,4.586065283,4.52E-06,4.45E-05
FUN_028216,75.67443713,0.749747571,0.163500907,4.58558661,4.53E-06,4.46E-05
FUN_012188,658.0044109,0.528244894,0.115225119,4.584459508,4.55E-06,4.48E-05
FUN_023418,6.983961575,3.574050821,0.779686732,4.583957472,4.56E-06,4.49E-05
FUN_024427,246.3107553,0.488642833,0.106602244,4.583794981,4.57E-06,4.49E-05
FUN_017992,2345.740227,-0.504190176,0.110034665,-4.582103056,4.60E-06,4.52E-05
FUN_004252,67.26756559,2.441589673,0.532910189,4.581615671,4.61E-06,4.53E-05
FUN_024014,485.5723488,0.531771,0.116072774,4.581358596,4.62E-06,4.53E-05
FUN_028166,144.4547351,-1.776720474,0.388005526,-4.57911126,4.67E-06,4.58E-05
FUN_005872,1983.465963,-1.329706676,0.290623184,-4.575363387,4.75E-06,4.66E-05
FUN_001818,287.8239632,0.603026241,0.131828849,4.574311656,4.78E-06,4.68E-05
FUN_019915,135.4176907,2.358405761,0.515798501,4.572339311,4.82E-06,4.72E-05
FUN_019775,197.8432447,-0.661844056,0.144743702,-4.572524021,4.82E-06,4.72E-05
FUN_017945,3256.88444,3.742857605,0.818568452,4.572443019,4.82E-06,4.72E-05
FUN_023679,24.28926528,-1.424394608,0.311585286,-4.571443743,4.84E-06,4.74E-05
FUN_011449,105.476886,-1.127230393,0.24670361,-4.569168621,4.90E-06,4.78E-05
FUN_021312,337.9418569,0.88291574,0.193239565,4.569021563,4.90E-06,4.79E-05
FUN_024004,542.3326119,2.812630208,0.6156447,4.568593227,4.91E-06,4.79E-05
FUN_017504,977.0875662,-0.713417629,0.156238276,-4.566215448,4.97E-06,4.84E-05
FUN_001304,3202.12998,3.75083103,0.82157813,4.565397855,4.99E-06,4.86E-05
FUN_010900,11.0101952,1.815427942,0.397826088,4.563370774,5.03E-06,4.91E-05
FUN_004109,1588.403584,0.592402064,0.129827908,4.562979343,5.04E-06,4.91E-05
FUN_007496,116.9572297,0.676869951,0.148367266,4.562124571,5.06E-06,4.93E-05
FUN_027482,398.5817422,0.964516585,0.211498249,4.560399851,5.11E-06,4.97E-05
FUN_026726,1987.676191,-0.885522838,0.194191742,-4.560043751,5.11E-06,4.97E-05
FUN_026777,358.0411305,2.589278791,0.567988907,4.558678451,5.15E-06,5.00E-05
FUN_001671,1505.163953,0.537684449,0.117958333,4.558257448,5.16E-06,5.01E-05
FUN_030429,99.93923891,-1.953168714,0.428501002,-4.558142697,5.16E-06,5.01E-05
FUN_022729,925.5898768,0.549872172,0.120673431,4.556696279,5.20E-06,5.04E-05
FUN_023521,24891.81985,0.753914042,0.165463083,4.556388222,5.20E-06,5.05E-05
FUN_009568,321.158559,-0.46682506,0.102496501,-4.554546326,5.25E-06,5.09E-05
FUN_019422,70.88955318,1.672424474,0.367239325,4.554045169,5.26E-06,5.10E-05
FUN_011100,314.9322111,-0.782191603,0.171772459,-4.553649674,5.27E-06,5.11E-05
FUN_021088,3878.706695,0.248586277,0.054602556,4.552649099,5.30E-06,5.13E-05
FUN_024099,338.3706796,3.366914826,0.73965314,4.552018563,5.31E-06,5.14E-05
FUN_012041,843.1808166,-1.24354458,0.273325573,-4.549682506,5.37E-06,5.20E-05
FUN_003627,49.90669442,2.761439919,0.607035249,4.549060248,5.39E-06,5.21E-05
FUN_025381,5513.302793,-0.89439646,0.196657774,-4.547984261,5.42E-06,5.23E-05
FUN_029890,91.46061815,-1.031379081,0.226853588,-4.54645258,5.46E-06,5.27E-05
FUN_019795,6382.999483,-2.97871741,0.655211931,-4.546189208,5.46E-06,5.27E-05
FUN_030352,881.829413,-3.889625304,0.855568485,-4.546246588,5.46E-06,5.27E-05
FUN_009430,4.889563647,-5.409452559,1.189956804,-4.545923465,5.47E-06,5.27E-05
FUN_017722,351.6698093,-1.212422705,0.266727486,-4.545548423,5.48E-06,5.28E-05
FUN_009352,589.8335242,0.317396785,0.069830168,4.545267353,5.49E-06,5.28E-05
FUN_006283,445.3034269,1.07567561,0.236660463,4.545227353,5.49E-06,5.28E-05
FUN_008591,1975.494564,0.24549962,0.054020563,4.544558675,5.51E-06,5.30E-05
FUN_009740,796.4686622,-0.545193136,0.11996901,-4.54444973,5.51E-06,5.30E-05
FUN_010854,788.8331903,-0.486014855,0.106952697,-4.544203838,5.51E-06,5.30E-05
FUN_006036,103.5571251,0.954629652,0.210142378,4.542775534,5.55E-06,5.33E-05
FUN_000114,23.57227568,-1.264822041,0.278529015,-4.541078218,5.60E-06,5.37E-05
FUN_015549,207.5353457,-1.239387105,0.273035549,-4.539288421,5.64E-06,5.42E-05
FUN_013611,1319.321691,0.735951904,0.162201917,4.537257751,5.70E-06,5.47E-05
FUN_006366,180.2622797,0.917666295,0.202260708,4.537046787,5.70E-06,5.47E-05
FUN_028103,1018.245306,-0.357611114,0.078826058,-4.536711885,5.71E-06,5.47E-05
FUN_028755,13.0264532,-2.64717331,0.583542827,-4.536382232,5.72E-06,5.48E-05
FUN_012253,31976.35456,0.666256005,0.146902497,4.535362031,5.75E-06,5.50E-05
FUN_004299,3196.937539,-0.300502184,0.066272923,-4.53431312,5.78E-06,5.53E-05
FUN_016895,445.7941731,-0.307311899,0.067846387,-4.529524894,5.91E-06,5.65E-05
FUN_028226,120.9516625,0.758250752,0.167409901,4.529306484,5.92E-06,5.65E-05
FUN_008440,511.1251883,-0.644408516,0.142285289,-4.528989043,5.93E-06,5.66E-05
FUN_004034,152.3543152,3.374343628,0.745445866,4.52661123,5.99E-06,5.72E-05
FUN_028239,124.7698698,1.354789409,0.299293259,4.526628536,5.99E-06,5.72E-05
FUN_008465,1599.836564,-0.521623125,0.115289688,-4.524456029,6.06E-06,5.77E-05
FUN_023362,1368.254156,-0.388477088,0.085871014,-4.523960667,6.07E-06,5.78E-05
FUN_013894,4067.620835,-0.805012541,0.178024692,-4.521915095,6.13E-06,5.84E-05
FUN_018399,307.6921487,2.595338101,0.573964842,4.521771915,6.13E-06,5.84E-05
FUN_017632,915.096627,1.016053898,0.224729723,4.521226138,6.15E-06,5.85E-05
FUN_006502,282.0462047,-0.924787777,0.204598229,-4.520018485,6.18E-06,5.88E-05
FUN_017474,94.38333848,0.770757785,0.170554025,4.519141568,6.21E-06,5.90E-05
FUN_004332,6.419548054,6.475179096,1.432867879,4.519034301,6.21E-06,5.90E-05
FUN_029278,235.3394014,-0.698779325,0.15472103,-4.516382329,6.29E-06,5.97E-05
FUN_017473,90.46648265,0.853820895,0.189077086,4.515729079,6.31E-06,5.99E-05
FUN_010845,706.9500451,-0.435309498,0.096421748,-4.514640193,6.34E-06,6.02E-05
FUN_005822,2669.836168,-0.939094687,0.208100865,-4.512689986,6.40E-06,6.07E-05
FUN_019126,626.6873016,2.931811555,0.649883782,4.511285918,6.44E-06,6.11E-05
FUN_009805,668.8764019,1.223196226,0.271159967,4.510976451,6.45E-06,6.11E-05
FUN_005754,343.0748335,0.550266955,0.121996336,4.510520323,6.47E-06,6.12E-05
FUN_014873,2332.743765,-0.421879238,0.093536091,-4.510336442,6.47E-06,6.12E-05
FUN_028008,205.2310397,0.637414481,0.14135247,4.509397555,6.50E-06,6.15E-05
FUN_025781,215.4365134,-2.126310966,0.471545501,-4.509238157,6.51E-06,6.15E-05
FUN_027145,203.6160321,-0.600833989,0.133263178,-4.508627202,6.52E-06,6.16E-05
FUN_020871,643.828864,-0.83535474,0.185299782,-4.508125862,6.54E-06,6.18E-05
FUN_014078,151.7062028,0.816700778,0.181168923,4.507951835,6.55E-06,6.18E-05
FUN_010235,1332.618461,0.862338497,0.191387846,4.505711914,6.62E-06,6.24E-05
FUN_004946,198.7884586,-1.1543316,0.256274957,-4.504269995,6.66E-06,6.28E-05
FUN_011463,241.1919743,-1.292195554,0.286901491,-4.50396946,6.67E-06,6.29E-05
FUN_008793,5.190176894,-5.497274414,1.220929611,-4.502531812,6.71E-06,6.32E-05
FUN_010396,454.9339499,-0.52092188,0.11571861,-4.501625792,6.74E-06,6.35E-05
FUN_021090,925.9299974,-2.882365414,0.640516797,-4.500062182,6.79E-06,6.39E-05
FUN_020819,9266.283737,0.856416479,0.190322438,4.499818784,6.80E-06,6.39E-05
FUN_004763,344.0084562,-0.71642137,0.159209433,-4.499867606,6.80E-06,6.39E-05
FUN_012193,80.65178952,10.12376345,2.249929864,4.499590681,6.81E-06,6.40E-05
FUN_006177,172.1674212,-1.056198337,0.234770095,-4.498862329,6.83E-06,6.42E-05
FUN_017159,398.0208272,1.744945548,0.38793879,4.497991932,6.86E-06,6.44E-05
FUN_026735,809.5813648,0.71120706,0.158163331,4.496662136,6.90E-06,6.47E-05
FUN_022696,2288.311736,0.571355346,0.127061124,4.496696789,6.90E-06,6.47E-05
FUN_002599,4863.220022,0.684888231,0.152312339,4.496603724,6.90E-06,6.47E-05
FUN_000805,406.8415425,-0.615845897,0.136968621,-4.496255374,6.92E-06,6.48E-05
FUN_008831,2476.928303,0.937398481,0.208536817,4.495122234,6.95E-06,6.51E-05
FUN_008049,126.6906526,1.178100904,0.262152192,4.493957864,6.99E-06,6.54E-05
FUN_025786,412.9365679,-2.374336389,0.528359957,-4.493785641,7.00E-06,6.54E-05
FUN_020181,2705.658823,-0.320163339,0.071271485,-4.492165948,7.05E-06,6.59E-05
FUN_007846,1198.28117,0.445187232,0.099112199,4.491750104,7.06E-06,6.60E-05
FUN_007993,340.490437,-0.386778906,0.086111102,-4.491626468,7.07E-06,6.60E-05
FUN_025220,1971.535117,-0.718441835,0.159967294,-4.491179538,7.08E-06,6.61E-05
FUN_019973,1288.412219,-0.342217241,0.076212233,-4.490319052,7.11E-06,6.63E-05
FUN_017502,1920.095491,-0.459432583,0.102329445,-4.489739823,7.13E-06,6.65E-05
FUN_012161,37422.55927,0.607233787,0.135256176,4.489508745,7.14E-06,6.65E-05
FUN_007744,2455.321065,0.364651524,0.081244475,4.488323972,7.18E-06,6.69E-05
FUN_025981,15.64667305,1.488012771,0.331626104,4.487019421,7.22E-06,6.72E-05
FUN_002226,115.2551798,5.61710866,1.25281907,4.483575316,7.34E-06,6.83E-05
FUN_010817,1414.707323,0.262914392,0.058672604,4.481041823,7.43E-06,6.91E-05
FUN_013328,2010.643796,-0.628485831,0.140265319,-4.480692982,7.44E-06,6.92E-05
FUN_002773,812.5417945,0.29574415,0.066014855,4.479963629,7.47E-06,6.94E-05
FUN_018323,1294.788666,-1.214272557,0.271139435,-4.478406313,7.52E-06,6.98E-05
FUN_004862,2717.481299,-0.931721579,0.208113805,-4.476981132,7.57E-06,7.03E-05
FUN_012833,95.54075476,-1.122036967,0.250652984,-4.476455655,7.59E-06,7.04E-05
FUN_003670,260.6989182,2.976045579,0.664947586,4.475609267,7.62E-06,7.07E-05
FUN_020565,60.63520864,-0.894079707,0.199793519,-4.475018556,7.64E-06,7.08E-05
FUN_022282,106.1371276,-1.039410178,0.232321229,-4.474021522,7.68E-06,7.11E-05
FUN_018548,107.2698166,-1.288670346,0.288041083,-4.473911614,7.68E-06,7.11E-05
