"","Gene","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"FUN_009137","FUN_009137",-0.563119397526024,-3.90532322456984,-0.495890258856082,0.631456920833682,0.733718588479764,-5.35559026737281
"FUN_002921","FUN_002921",0.0690565739004221,6.37736837849878,0.495726099065828,0.631568410718349,0.733796555916856,-7.3738560149055
"FUN_012692","FUN_012692",0.478190829075776,-2.58138746906027,0.495162844898592,0.631951021804003,0.734122725043232,-5.52423257261485
"FUN_014452","FUN_014452",-0.0497907394062604,4.36247906767241,-0.495121401185162,0.631979178518018,0.734122725043232,-7.26224865777849
"FUN_006689","FUN_006689",0.0423608790289798,5.80073511656545,0.495116708916146,0.631982366468468,0.734122725043232,-7.37516124415878
"FUN_001346","FUN_001346",-0.0390999485371699,5.46739762394864,-0.494787076498243,0.632206340336091,0.734307990461731,-7.36821637515293
"FUN_004041","FUN_004041",0.0495994325323377,7.67847639495048,0.494751235322111,0.632230695556338,0.734307990461731,-7.33630480843207
"FUN_014548","FUN_014548",0.0496146740707775,3.55288694702997,0.494571202843665,0.632353040405654,0.734398490301101,-7.10324394520082
"FUN_010705","FUN_010705",0.0641059511346644,3.77523849350837,0.494256954958907,0.632566622315019,0.734591448442091,-7.15039463780535
"FUN_014115","FUN_014115",-0.0594613958581718,8.46726177798546,-0.494195991063945,0.632608061219624,0.734591448442091,-7.30853901100842
"FUN_007787","FUN_007787",0.0389060360844953,5.22154168494076,0.493964815260233,0.632765210270174,0.734717482948873,-7.35576571671022
"FUN_003316","FUN_003316",0.0610492586181777,3.40303160011351,0.49390556884946,0.632805488005932,0.734717482948873,-7.07094978998955
"FUN_003238","FUN_003238",0.241057646911782,7.63932415438367,0.49376485485091,0.63290115529059,0.734776950495733,-7.3382315493161
"FUN_009972","FUN_009972",-0.0828991438912716,6.14669431054683,-0.493658457972826,0.63297349614256,0.734809330388529,-7.37818147113047
"FUN_013143","FUN_013143",0.275562057426818,-4.93830285839191,0.493398100615313,0.633150534352435,0.73496323877397,-5.25447612408531
"FUN_003591","FUN_003591",0.0880426239065755,2.72293322198893,0.493232850947459,0.633262913817352,0.735042074730702,-6.91729266913696
"FUN_014880","FUN_014880",-0.11686891207802,0.53791091376921,-0.493069292423314,0.633374152939128,0.735083358746393,-6.23482066382639
"FUN_007016","FUN_007016",0.533963077548267,-0.531833027809524,0.493049793319804,0.633387415279391,0.735083358746393,-5.88021712913308
"FUN_016536","FUN_016536",-0.522863293297295,-4.17251028116427,-0.492930756447456,0.633468381344652,0.735116208093142,-5.3260981313848
"FUN_004195","FUN_004195",0.470992624266675,5.58837504054645,0.492877424781952,0.63350465794537,0.735116208093142,-7.36455976019817
"FUN_002230","FUN_002230",-0.226484773290052,-1.04520675683733,-0.492794643700822,0.633560968298815,0.735129947845,-5.76669983388467
"FUN_005105","FUN_005105",-0.0671923553674025,3.47641927372659,-0.491857412309546,0.634198676084264,0.73581824216374,-7.09100783600647
"FUN_016512","FUN_016512",0.128562904819413,-1.10178279726324,0.49174524740517,0.6342750162171,0.735855168298469,-5.75915435097822
"FUN_003676","FUN_003676",0.0635795047712759,1.2717926622679,0.491590314828968,0.634380471768101,0.73592586517884,-6.50859253832956
"FUN_003350","FUN_003350",0.139668247779733,3.96861701068483,0.491478580665347,0.634456529506966,0.735957256624643,-7.18821990110236
"FUN_008414","FUN_008414",-0.453051553556898,-4.51971620386077,-0.491419759006928,0.634496571375864,0.735957256624643,-5.28921857094131
"FUN_010213","FUN_010213",0.113982147536746,0.818269130069022,0.491323822477407,0.634561881258389,0.735981369471861,-6.33077817725207
"FUN_009390","FUN_009390",-0.14248335323634,1.75238922883389,-0.491132858738946,0.63469189188249,0.736080515273569,-6.68312121788669
"FUN_003959","FUN_003959",0.0603293781388086,4.49483509981911,0.49105326260968,0.634746085860473,0.736091725384741,-7.28150383206096
"FUN_006014","FUN_006014",-0.0514111819986116,5.20127984258759,-0.490447248655298,0.635158772673767,0.736518635737236,-7.35788104450321
"FUN_006123","FUN_006123",-0.127252368150845,2.96409319251624,-0.490298803376534,0.635259881976103,0.73658421189219,-6.97787706747592
"FUN_010728","FUN_010728",-0.0485033594313782,4.70272548646137,-0.489845351300723,0.635568787219538,0.73689070146768,-7.31300060764108
"FUN_010237","FUN_010237",-0.0881901022798171,2.78143850245329,-0.489596866576221,0.635738093938079,0.737013259264387,-6.93610837137461
