"","Gene","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"FUN_004927","FUN_004927",-0.275190207148917,5.42978507871977,-2.47587443474047,0.033215391943358,0.0819283265018876,-4.65773655575256
"FUN_015225","FUN_015225",0.878006610874213,0.474877596680443,2.47515400019053,0.0332560707592193,0.0820164263345748,-3.70640134020354
"FUN_009575","FUN_009575",0.460609557209711,1.91798611730145,2.47461299445868,0.0332866506141663,0.0820696192261682,-4.00191410097162
"FUN_013106","FUN_013106",-1.11999543863041,-0.718945130691127,-2.47459676102663,0.033287568623281,0.0820696192261682,-3.55655979272848
"FUN_008758","FUN_008758",0.695753273722,5.21273701009336,2.47434794738413,0.0333016422958151,0.0820920740817357,-4.62162154049753
"FUN_014033","FUN_014033",0.414113468389704,1.54685069037371,2.47311586731879,0.0333714192461682,0.0822518162454758,-3.92642690717573
"FUN_014062","FUN_014062",1.02290364942569,-0.986082705419183,2.47289327323337,0.0333840409138616,0.0822556773734344,-3.54555160926075
"FUN_002543","FUN_002543",0.253398955852383,4.56596612542327,2.47288858368616,0.0333843068741886,0.0822556773734344,-4.56416211297449
"FUN_012377","FUN_012377",1.00212375827595,4.66944264574141,2.47282499656162,0.0333879133250103,0.0822556773734344,-4.54237917870052
"FUN_009566","FUN_009566",-0.515264809210374,1.09150281094518,-2.47157839663481,0.033458694121286,0.0824177726894618,-3.85139153796287
"FUN_003047","FUN_003047",0.324780678643371,2.55964590679063,2.4709414183786,0.0334949183578512,0.0824947102761677,-4.15063626507946
"FUN_002877","FUN_002877",-0.240699203343471,4.93630958942871,-2.46966679977291,0.0335675208344361,0.0826612076439837,-4.62972719256844
"FUN_008842","FUN_008842",0.939223620161175,-0.417937302980524,2.46950278181512,0.0335768746032188,0.0826719264322029,-3.59617315906844
"FUN_006117","FUN_006117",0.623126677510164,3.23750473148972,2.46877500822059,0.0336184098149748,0.0827618663665448,-4.29469364877193
"FUN_003934","FUN_003934",0.589487850643788,13.1043429621943,2.46844815847613,0.0336370801644226,0.0827954991361034,-4.50644680224064
"FUN_012817","FUN_012817",-0.374003178007022,4.20053660131373,-2.4677947739654,0.0336744335708738,0.0828751021825391,-4.52767169650881
"FUN_001521","FUN_001521",-0.483612364313589,4.65591581650829,-2.4672431809333,0.0337059995347035,0.0829404403554903,-4.60351528069113
"FUN_015080","FUN_015080",1.78756902379419,0.984728043477507,2.46677095512927,0.0337330467711693,0.0829919744248974,-3.76998614011987
"FUN_012999","FUN_012999",-0.172511696400626,4.55252554927151,-2.46670226021506,0.0337369831308034,0.0829919744248974,-4.58508459091609
"FUN_001997","FUN_001997",-0.63519100496038,1.81031755709041,-2.46609774427255,0.0337716426989068,0.0830549634489791,-4.00953147057597
"FUN_012526","FUN_012526",0.689370240187225,2.48750789421574,2.46608040901013,0.0337726371244351,0.0830549634489791,-4.13040718659052
"FUN_005959","FUN_005959",-0.350267407992445,3.91200707459414,-2.46561530142955,0.0337993285008858,0.0831082402867981,-4.473800013726
"FUN_013418","FUN_013418",-0.317376001817838,4.58870637356005,-2.46549117331396,0.0338064554275498,0.0831134019442038,-4.59458537658207
"FUN_005866","FUN_005866",0.399198586243703,3.7171833455406,2.465276209506,0.0338188012765732,0.0831313909149489,-4.41450525561098
"FUN_001562","FUN_001562",-0.544020637979516,2.79149005031365,-2.46517096891171,0.033824847100722,0.0831338904879625,-4.22648061097692
"FUN_004533","FUN_004533",-0.291696858000127,4.05200929687432,-2.46335175138662,0.0339295256711845,0.0833787704579086,-4.50507614377506
"FUN_000259","FUN_000259",-0.918557421531785,-0.00662598791149774,-2.46264361012805,0.033970358844656,0.0834617612141239,-3.66690532189784
"FUN_013214","FUN_013214",0.286018840817525,4.28336406259567,2.46259099137884,0.0339733949071345,0.0834617612141239,-4.53377335761132
"FUN_000508","FUN_000508",-0.596273573399804,3.52117530670844,-2.46218241067818,0.0339969788246269,0.0835072892941914,-4.39683134131316
"FUN_007981","FUN_007981",-0.252238168560854,4.80204984021031,-2.4611974766513,0.0340538972114814,0.0836223249191819,-4.62898167106566
"FUN_011067","FUN_011067",0.867044323588277,1.51240153637831,2.46119693638041,0.0340539284590123,0.0836223249191819,-3.92291652126377
"FUN_014167","FUN_014167",0.211408098987242,6.81803802403173,2.46058779240301,0.0340891773971928,0.0836964490647548,-4.69831651239691
"FUN_009041","FUN_009041",-1.50798217262776,-3.04564794744995,-2.46013797295516,0.0341152299188118,0.0837479753174751,-3.46967813706424
