"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"FUN_010905",55.3353298367331,-4.71934362818632,0.515403346183898,-9.15660261643401,5.35568638177733e-20,7.3622835461499e-18
"FUN_002868",1787.51793798089,2.79585546050504,0.306224435247269,9.13008610252625,6.84448364088783e-20,9.32012045967688e-18
"FUN_008547",96.744890825589,-1.66422820669143,0.182322808555956,-9.12792107511152,6.98272572073791e-20,9.41950121991879e-18
"FUN_005924",479.060878661818,4.13711407625619,0.453588068056724,9.12086178540926,7.4529295338152e-20,9.96070230473043e-18
"FUN_001746",48.2527146390637,2.63045584032571,0.290614830010488,9.05134758687567,1.41214664710541e-19,1.8699930921394e-17
"FUN_003895",118.971952400477,-1.95261234958346,0.216147265793866,-9.03371292906205,1.6594365025228e-19,2.17748240703765e-17
"FUN_007928",138.512999523091,1.68553789531562,0.186674273422673,9.02929934806375,1.72774441570207e-19,2.24669035101295e-17
"FUN_000822",638.485574203891,-3.52654771351423,0.391071364066174,-9.01765774115206,1.92153584564007e-19,2.47637932106864e-17
"FUN_010397",3676.51823982819,0.568711156855383,0.0631218096779365,9.00974100326166,2.06543691098439e-19,2.61513301518848e-17
"FUN_014664",807.417479063004,-1.92749688794659,0.213923609554473,-9.01021113079045,2.05660173958864e-19,2.61513301518848e-17
"FUN_013855",4183.72698809175,1.55282762848831,0.172803478731132,8.98609009431104,2.5618198985101e-19,3.21541812305172e-17
"FUN_014715",1614.68668764835,4.06971853809694,0.454275703805107,8.95869733733973,3.28536575290255e-19,4.08801459287892e-17
"FUN_010175",1917.29459305803,0.983110382432655,0.110011455287187,8.93643648169388,4.01921983686375e-19,4.95841189105054e-17
"FUN_010098",48.240813165509,2.30571804322596,0.258634994002677,8.91495001330756,4.88036369972377e-19,5.96976013913669e-17
"FUN_015188",416.588774971662,-0.88024425190552,0.0988181031592535,-8.90772261117918,5.20915338361171e-19,6.31839663353373e-17
"FUN_014838",455.277124497991,2.54939338235332,0.286671402923852,8.89308579911092,5.94348868511786e-19,7.14902630674927e-17
"FUN_015137",229.388294934791,1.59376523723858,0.179383548893912,8.88467892995663,6.41056348549961e-19,7.64711349997532e-17
"FUN_001270",1326.84349781961,1.03967426352797,0.117046863978832,8.88254694048015,6.53466580097431e-19,7.73125952223468e-17
"FUN_008000",763.595945554841,1.04570837519473,0.117906246404515,8.8689819842716,7.38176177000401e-19,8.66246742993804e-17
"FUN_002551",438.865565481177,3.46233561945178,0.391051550800645,8.85391098018394,8.45047942377042e-19,9.83663064537922e-17
"FUN_002347",252.70795298221,1.27829845218165,0.144684359884228,8.83508385567388,1.00023200744553e-18,1.1549879036375e-16
"FUN_003528",82982.29721521,0.76856461125813,0.0870884789270209,8.82510087128951,1.09361193629491e-18,1.2527932292445e-16
"FUN_000407",272.372004922844,1.49207960682553,0.169268050291985,8.81489214445199,1.1980033564137e-18,1.36157326350199e-16
"FUN_010349",1046.20767891894,-1.66653335575515,0.189179437293579,-8.80927324658933,1.25959806543475e-18,1.42039363097541e-16
"FUN_008904",94.436936802787,-4.31416484578299,0.489953038790039,-8.80526194191389,1.30547337069006e-18,1.46071338236746e-16
"FUN_000510",478.566724421678,1.12456430368684,0.128349921561791,8.76170620131971,1.9231698032583e-18,2.13531022617157e-16
"FUN_012071",25633.3787744424,-2.28670021643041,0.261575016252961,-8.74204367522248,2.28930947989627e-18,2.52243458265823e-16
"FUN_007266",2676.50105074436,-3.66632766255311,0.419627442548018,-8.73710174980649,2.39167054783801e-18,2.61525550662832e-16
"FUN_007691",2509.75177419763,2.12413679972707,0.244811342157446,8.6766274021772,4.07678001971927e-18,4.4243791582427e-16
"FUN_000128",1558.54830922881,0.673793664563431,0.0778650460211654,8.65335216497887,5.00084090534674e-18,5.38672668863991e-16
"FUN_007919",187.108667645595,2.07116838906919,0.241799511478795,8.56564339771558,1.07474020447708e-17,1.14909630454979e-15
"FUN_008447",2752.68282448233,-0.923891804415482,0.108229301711393,-8.53642950482256,1.38433075465117e-17,1.46922280239964e-15
"FUN_015388",316.941413384237,4.80158239909755,0.562740387688894,8.53250007311019,1.43218460779859e-17,1.50891625028941e-15
"FUN_013139",82.53615122667,-9.5044081508779,1.11743959881609,-8.5055229481286,1.80778857028658e-17,1.89084204518236e-15
"FUN_000561",38.992740745434,3.33022407390147,0.39244114026903,8.4859198799048,2.14018872819851e-17,2.22240892826024e-15
"FUN_010952",3776.816453228,5.07434633404431,0.599976425887918,8.45757618982224,2.72992179214668e-17,2.81454936770323e-15
"FUN_002470",1586.90185598643,-8.16549540151995,0.966017683341075,-8.45273905678281,2.84547151392715e-17,2.91287488170386e-15
"FUN_004335",788.725736216796,-5.34758670329083,0.63389084984181,-8.43613171672275,3.28013117155775e-17,3.33418403734258e-15
"FUN_000665",34.4978813274218,4.30161001662578,0.510268250362449,8.43009537350266,3.45383610049371e-17,3.48620071849834e-15
"FUN_008692",385.219951519227,0.65988636412136,0.0784367629426639,8.41297293979007,3.99747213163115e-17,4.0069106074975e-15
"FUN_000823",1541.98207039508,-5.23537040386112,0.623416976400953,-8.39786307085416,4.54676946858515e-17,4.52607382824538e-15
"FUN_009413",1027.28899225457,4.10247526128917,0.488588643667439,8.39658333131777,4.5965755850645e-17,4.5443131503302e-15
"FUN_001599",5225.59947871069,0.45797702632156,0.0545591177773728,8.39414281202868,4.69305433336017e-17,4.60813239780413e-15
"FUN_009656",909.498392042411,-2.3796081203931,0.284232386254072,-8.37205130546242,5.66237800606109e-17,5.49067839465434e-15
"FUN_010288",322.998549062391,4.5201521189975,0.539917214030764,8.37193555147502,5.66794430375153e-17,5.49067839465434e-15
"FUN_014173",1315.80554846547,0.98432051543699,0.117772463829416,8.35781543012207,6.38902998472335e-17,6.14795058663312e-15
"FUN_010002",184.400282421862,-1.04240008924819,0.124887819472326,-8.34669140395376,7.02018307322325e-17,6.71055115754333e-15
"FUN_009348",613.997948104947,1.90285805515456,0.22802792938811,8.34484644166479,7.13064758911814e-17,6.77130048035074e-15
"FUN_006661",165.586117632361,1.42879226702068,0.171404045580857,8.33581414125182,7.696673964095e-17,7.26103215671551e-15
"FUN_005058",4587.09299585726,0.983571496381486,0.11807789793276,8.32985269556191,8.09430049206313e-17,7.58656709756099e-15
"FUN_002535",4953.18200220254,0.579588038987834,0.0696221280441784,8.32476764599983,8.4494313364654e-17,7.82429456077482e-15
"FUN_003883",1688.07833290733,0.820859356582999,0.0986056255303006,8.32467064803272,8.45635271914142e-17,7.82429456077482e-15
"FUN_002468",370.583411291346,-5.4879782798971,0.659771177370817,-8.31800246528903,8.94581528617368e-17,8.22445209175993e-15
"FUN_000279",314.933265077886,2.90573283981128,0.349737682398226,8.30832073880643,9.70658716827013e-17,8.86739741688677e-15
"FUN_007878",673.484588188541,-2.68880597383974,0.323704088081267,-8.30637014743141,9.86741017940882e-17,8.95762254903062e-15
"FUN_001298",1457.75722226966,3.57583385629407,0.431098981781516,8.29469334749282,1.08865673446609e-16,9.82104456580218e-15
"FUN_001759",933.968849206171,-2.70506579247812,0.327207825921664,-8.26711825995793,1.37235814721114e-16,1.23034891284755e-14
"FUN_008979",799.621025657219,-1.06780920652089,0.129317160189987,-8.25728932611968,1.49017903705226e-16,1.3277311247415e-14
"FUN_006448",146.87426173994,2.81957748316296,0.341948043224127,8.24563128532041,1.64290535686084e-16,1.45482797060917e-14
"FUN_009099",167.10611819878,1.72255896676582,0.209095904848989,8.23812866162955,1.7492502094449e-16,1.53955350750779e-14
"FUN_014983",502.922579178675,3.26380787614354,0.39705876327173,8.21996182441623,2.03567970081988e-16,1.78078792737177e-14
"FUN_004881",305.943207974183,-3.43078817616311,0.417766962976696,-8.21220556005164,2.17162084581815e-16,1.88826357159875e-14
"FUN_008046",11380.8283136153,1.92575692008923,0.234527499083797,8.21122012391882,2.18952061758382e-16,1.89242758049131e-14
"FUN_008008",2769.64666142536,-1.10652340512319,0.134813302849194,-8.20782060625711,2.25239402833465e-16,1.93518186934419e-14
"FUN_001912",41.2115016210173,4.49158319026321,0.547615769778828,8.20207057236003,2.36281512261403e-16,2.01803985087638e-14
"FUN_001617",182.177094285015,3.16381867937098,0.385871544770719,8.19915000794084,2.42092676371906e-16,2.05550922985417e-14
"FUN_004167",643.97739649026,1.85660813140167,0.226482919086347,8.19756359062924,2.4530804847942e-16,2.07062945716488e-14
"FUN_014334",203.960749652418,2.96550586421368,0.361854232668098,8.19530517122269,2.49958182392173e-16,2.0976141887492e-14
"FUN_004990",136.643138895391,-2.88901419989908,0.353051056807369,-8.18299264141668,2.76880075205101e-16,2.31010809567077e-14
"FUN_004813",2865.11287885431,0.403905447710043,0.0494009635643022,8.17606416086002,2.93265872797104e-16,2.43275839537552e-14
"FUN_011879",375.487686724709,2.6587000349523,0.325411400508721,8.17027317050325,3.07691947161047e-16,2.53784318018431e-14
"FUN_012053",2086.48197367248,-7.60848966924379,0.933077662092217,-8.15418692178684,3.51536811566455e-16,2.88300132849444e-14
"FUN_001235",42.0541052618757,-2.49321488989987,0.30599735598696,-8.14783147997565,3.70508183451839e-16,3.02142097171969e-14
"FUN_002469",2249.19796328129,-5.53528664403504,0.679620088726766,-8.14467779256661,3.80293199129513e-16,3.08379327878392e-14
"FUN_011248",228.918151780187,1.98553474156176,0.244202001769979,8.13070624798562,4.26796462362788e-16,3.44155314957792e-14
"FUN_010840",143.7752617388,1.19386714120384,0.146895459706797,8.1273249941611,4.38867574307316e-16,3.51923031530655e-14
"FUN_006580",285.718676507557,3.11598794127992,0.38355781186034,8.1239068659994,4.51412203937993e-16,3.59982527714972e-14
"FUN_014977",121.575688918299,2.28549443674457,0.281463312505429,8.12004383946305,4.66015314749443e-16,3.69585991928212e-14
"FUN_004874",177.668786007778,-0.991104928122449,0.122107108470375,-8.1166849378217,4.79090411498146e-16,3.77879289593674e-14
"FUN_014051",1132.86557138637,1.65586837461717,0.204044795370305,8.11521985460139,4.8490611198986e-16,3.80387761981611e-14
"FUN_001297",124.062415280435,1.70093694483102,0.209678325642215,8.11212575081993,4.97417834714808e-16,3.88093460879651e-14
"FUN_004647",616.470279800743,0.683846358152234,0.0845602999655378,8.08708529216349,6.11094746341258e-16,4.74049048313221e-14
"FUN_015403",325.284589606101,-1.44483940046384,0.178673540784171,-8.08647656571118,6.14155272513318e-16,4.74049048313221e-14
"FUN_005347",1267.26995663532,1.3058426225217,0.161504427515976,8.08549116953793,6.19141644462544e-16,4.75355877455977e-14
"FUN_012035",47.7107728377869,3.75932836978784,0.467230920237548,8.04597514196306,8.55613599729663e-16,6.53435275052802e-14
"FUN_009542",666.72250835112,1.05203090764074,0.130779496560071,8.0443107315183,8.6732193418716e-16,6.5889077884513e-14
"FUN_003865",2900.56270060031,0.789926707543298,0.0983011295910814,8.03578464285486,9.29819344032429e-16,6.95389244132854e-14
"FUN_008160",454.53250233059,2.99893179382596,0.373178817600215,8.03617904443522,9.26832857244188e-16,6.95389244132854e-14
"FUN_015697",162.631711402833,2.36698682433566,0.294513904134373,8.03692725914807,9.21193173716817e-16,6.95389244132854e-14
"FUN_003030",270.0263477037,2.02870114471446,0.2526237519942,8.03052416370191,9.70570963382505e-16,7.18421604382722e-14
"FUN_010247",1158.70566319886,2.2359953428123,0.278420966545579,8.03098764634974,9.66910905084927e-16,7.18421604382722e-14
"FUN_004631",588.372035699953,2.19518286534959,0.273432373500565,8.02824785246233,9.88745747904712e-16,7.28140618635541e-14
"FUN_005171",501.772918302297,1.98753894820874,0.248171398114032,8.00873494412716,1.15894384897049e-15,8.49146980509646e-14
"FUN_011908",78.8073309731675,2.18700822370108,0.273321956260861,8.00158265226881,1.22830095791299e-15,8.9541899123819e-14
"FUN_003328",53.6927837577796,-2.26412298942689,0.283014829186591,-8.00001539118699,1.24403660353062e-15,9.02332881173916e-14
"FUN_005764",186.428026009337,-1.46626200003312,0.183382460800273,-7.99565014906235,1.28891893381083e-15,9.30212794531276e-14
"FUN_001253",394.603069909799,-1.5019248030592,0.188021897834101,-7.98803128976184,1.37110655633837e-15,9.84604578815329e-14
"FUN_001304",159.55468106956,1.10012012633282,0.137851299129727,7.9804842847185,1.45760258903578e-15,1.04153642426447e-13
"FUN_015244",586.158183351506,1.23783145658067,0.155248879677726,7.97320701540796,1.54608870632336e-15,1.09932238359958e-13
"FUN_010537",2100.79472215724,0.792229448790502,0.0994521273494866,7.96593768182066,1.63975567387648e-15,1.1602075194477e-13
"FUN_002454",298.456988323759,2.65699296187914,0.33405476081029,7.95376469245427,1.80927621068131e-15,1.27390696707191e-13
"FUN_012559",463.883469551089,3.04769471356973,0.383465635906899,7.94776487953585,1.89906645251868e-15,1.33063714444925e-13
"FUN_014417",982.39400335052,1.36957708438842,0.172631745580482,7.93351813586289,2.13023437062234e-15,1.48540110654893e-13
"FUN_005726",195.614459848039,-1.26713943460556,0.159763047344115,-7.93136745743374,2.16745845406874e-15,1.50409112144366e-13
"FUN_002262",406.623021670706,1.21581287492181,0.153341866647226,7.928773149207,2.21321408163985e-15,1.52849435666936e-13
"FUN_007077",77593.0522255228,0.638914427640026,0.0806940882419492,7.9177352586764,2.41875682132068e-15,1.66249218852108e-13
"FUN_010000",2702.1954399888,4.28334986976469,0.542781778675018,7.89147690296596,2.98631105728206e-15,2.04286321330849e-13
"FUN_005731",466.008059811936,1.5906396664744,0.201590713791452,7.8904411644672,3.0112015333369e-15,2.05017372321626e-13
"FUN_009654",1010.55951510942,-2.60299386490815,0.33049541931347,-7.87603613482838,3.37930544578275e-15,2.28999506124076e-13
"FUN_013316",99.524196006946,3.01535123253578,0.383546376597945,7.86176435632617,3.78760067576013e-15,2.55468355859447e-13
"FUN_003710",2321.91792315499,3.41174392822541,0.434003451141697,7.86109861396359,3.80778852985314e-15,2.55635440185583e-13
"FUN_000775",120.322806516934,-1.14670321508606,0.145886142392789,-7.86026140850745,3.83332623330254e-15,2.561584761643e-13
"FUN_000518",1150.70405911631,1.36996596793389,0.174500914650352,7.85076668898207,4.13501574702292e-15,2.75045240979396e-13
"FUN_007375",2391.04818740643,3.73652629822086,0.476730761806972,7.83781244587228,4.58463100680801e-15,3.035530456526e-13
"FUN_012631",276.69111847926,4.5863026854744,0.585208181756931,7.83704471066219,4.61273840388065e-15,3.04019480007366e-13
"FUN_013261",198.688017967568,0.935153014796097,0.119351986571005,7.83525303317641,4.6789947250496e-15,3.06984590278936e-13
"FUN_012856",688.366890762458,-1.74582039738081,0.223070744935922,-7.82630818703861,5.02404880688224e-15,3.28131766871213e-13
"FUN_005364",961.029635628001,-1.16026903232186,0.148514865953738,-7.81247738986128,5.60747056565392e-15,3.64586622273193e-13
"FUN_002331",5216.65058043707,1.36224494722718,0.174721840192391,7.79664949571946,6.3572498713286e-15,4.09645288583737e-13
