"","logFC","logCPM","PValue","FDR"
"FUN_012028",3.61775504826243,3.32102144880194,2.5750218216008e-11,2.36800361989053e-09
"FUN_008379",3.61799206821585,3.38553085229799,2.53174945630351e-05,0.000405834792433606
"FUN_003696",3.62061317369906,-0.0234926832074002,0.000100078672122705,0.00128339420085428
"FUN_008038",3.62065288985358,7.74322762109702,2.31904155652408e-08,9.76372375816073e-07
"FUN_014925",3.6213387973904,3.50699613094697,3.02101036245718e-05,0.000472345445709469
"FUN_005922",3.62525137034764,6.48075862997943,1.00592400650446e-08,4.84855371135149e-07
"FUN_012932",3.63465182563025,6.95178644827593,0.000111760280315154,0.00140991443884947
"FUN_011139",3.63783814454115,1.21232763793912,2.61425791995458e-12,3.23381391195798e-10
"FUN_010186",3.63786728535011,7.51595666390323,3.33732991727092e-06,7.15478490546211e-05
"FUN_015207",3.64021387425082,0.400754494982449,0.000108094843870916,0.00137234307686437
"FUN_010426",3.64336795961383,5.43044239970642,2.10906070433867e-06,4.7935691910969e-05
"FUN_013861",3.64981086350122,1.02254593310512,1.65422684332555e-08,7.37416088853591e-07
"FUN_012050",3.65031262504751,2.86366860266847,2.89805555640749e-13,4.94012445944682e-11
"FUN_010412",3.65374972304632,4.83199988634471,4.84460549766137e-05,0.00069525560211818
"FUN_000201",3.65424555005489,0.768438024938087,2.74375028655929e-09,1.51589492116703e-07
"FUN_003891",3.65774509530632,3.4096060174509,1.65652204821883e-08,7.37416088853591e-07
"FUN_002035",3.65813073623316,5.23042614766818,8.69305466993408e-07,2.25021329956183e-05
"FUN_012624",3.65908155444452,6.84250292548445,1.18919645487809e-06,2.94205098164353e-05
"FUN_008021",3.66623213765319,7.28140900045837,0.000867790217523787,0.00830819976749828
"FUN_000567",3.66658081840344,2.45541920266198,2.79128195161283e-08,1.15776080473722e-06
"FUN_007000",3.6814609608633,1.114349654139,1.27093935150406e-06,3.08959830527369e-05
"FUN_000619",3.68200520326548,3.83904525227457,1.21845936384245e-08,5.66337126974533e-07
"FUN_006096",3.68745203849962,-0.37378424107923,1.82848152893808e-08,8.0057163688895e-07
"FUN_003284",3.69008373152553,1.7047008574002,4.62273060756323e-08,1.77517935254173e-06
"FUN_014717",3.70017903788295,4.53088220149895,1.50296930772408e-08,6.75838177667319e-07
"FUN_002666",3.70211887801525,2.02843301134839,8.98697904008914e-07,2.32199617416573e-05
"FUN_001618",3.70409412752101,6.44242294313884,1.6363268329863e-15,4.31558046631744e-13
"FUN_000717",3.71386360732761,2.75908506061779,6.19162198185481e-06,0.000122240807997693
"FUN_000736",3.7201606976278,1.05799174874694,9.72948778495424e-07,2.49082015124708e-05
"FUN_007060",3.72826052249661,7.53490294423335,9.67811951102208e-08,3.32385146253235e-06
"FUN_005923",3.73407357608214,5.53487293671575,0.000713336170295592,0.00697273635551874
"FUN_010398",3.73749273408533,5.61301123145841,3.12888872015959e-06,6.74932199543067e-05
"FUN_000715",3.7401769814202,5.42623890524982,0.000247763892037111,0.00279567262830551
"FUN_008680",3.74523126579969,0.44891464777581,0.0063788743473646,0.043966422893226
"FUN_004333",3.74747110105087,3.23334475963406,2.49981076434613e-09,1.39769419456121e-07
"FUN_014797",3.74908369554184,5.91425523951687,0.00293303387041747,0.0233739723151057
"FUN_010722",3.75825058019837,6.71565108075377,0.00637427563181785,0.0439564009775777
"FUN_002674",3.76102897531519,5.19660839222621,3.8921309803916e-07,1.13106459134956e-05
"FUN_007375",3.76404691378974,6.64973197301218,7.76717946146585e-14,1.55099477874814e-11
"FUN_013725",3.7721953771775,-0.189842918066657,3.08302661761936e-06,6.691699698926e-05
"FUN_011517",3.77522105162123,-1.21510811798442,0.000284536128331108,0.00315211247877817
"FUN_007376",3.77605095885778,6.87859101330484,3.47218588988502e-06,7.40980372042944e-05
"FUN_008859",3.7784833487229,4.26371987901995,5.0197247457277e-05,0.000715246814432026
"FUN_010496",3.78551162909259,0.278072758040773,6.87182755941308e-06,0.000133594444541691
"FUN_006114",3.8068332107117,7.12602199118894,1.68190376969625e-11,1.57782891898082e-09
"FUN_015498",3.81484876410116,0.216640465423266,1.51645964433692e-05,0.000262665091803488
"FUN_000716",3.82018654504925,4.30571174221881,6.47801719415942e-05,0.000883411944780101
"FUN_000646",3.82637678103061,9.41509743109532,0.000302106438821046,0.00331787028992905
"FUN_000643",3.82812966319618,5.93981883502025,8.73178586072655e-08,3.07277828619186e-06
"FUN_004991",3.8292227610774,3.68166890775305,1.51525319834111e-05,0.000262665091803488
"FUN_014714",3.83376281235901,9.2140386985763,1.63082259330108e-05,0.000279016379549113
"FUN_007483",3.84148623792566,0.210089213527799,9.99049165045154e-09,4.83207931799348e-07
"FUN_005223",3.85164358802352,-0.602079338078541,7.10538201092682e-08,2.61365867759829e-06
"FUN_005646",3.85307412388395,6.33214281158315,1.89121594401869e-07,6.02173495797114e-06
"FUN_012477",3.85335687007953,4.14059008649213,7.31211092846129e-09,3.65031023421543e-07
