"","GeneID","meanExpr","logFC","pval","adj.pval"
"3011","FUN_003340",765.193740778788,"3.97829677489789",3.35718396237177e-14,1.97179521986679e-12
"3265","FUN_003610",62.1789870867295,"4.94175052087006",3.45085520223709e-14,2.01853901645958e-12
"4335","FUN_004813",5112.7923045539,"0.429282533126896",3.56992963178218e-14,2.07309222527587e-12
"4445","FUN_004926",486.361526322625,"2.41372830934213",3.57304988935273e-14,2.07309222527587e-12
"11199","FUN_012614",78.2853485068665,"-2.70195671638354",3.88289158922294e-14,2.24377900665943e-12
"7955","FUN_008876",2155.5200818372,"-3.44037701631918",3.91246926806223e-14,2.25179104741365e-12
"12156","FUN_013736",1843.48117259163,"1.22511605946626",4.08731484698282e-14,2.33367765227533e-12
"12319","FUN_013917",9079.10394906962,"0.667037045519909",4.08291215041142e-14,2.33367765227533e-12
"2927","FUN_003255",269.466692873135,"1.40786804106879",4.13192126731298e-14,2.34978427308977e-12
"13779","FUN_015697",288.446593490502,"2.4796357685809",4.37084253154918e-14,2.47583179128978e-12
"6508","FUN_007233",166.604701766839,"3.04438536901984",5.13372661582709e-14,2.89651323352039e-12
"5185","FUN_005764",317.481414991272,"-1.45447690244377",5.40825127269246e-14,3.03943721525316e-12
"4266","FUN_004725",129.997644658622,"1.85480977769283",5.61454454070895e-14,3.1430483520664e-12
"7214","FUN_008008",5076.5216048248,"-1.06742844741537",5.7524617661833e-14,3.20772488603786e-12
"13123","FUN_014866",73.3302789506493,"7.88240566731891",6.23675488974582e-14,3.46429978003672e-12
"10645","FUN_012016",210.698800524002,"2.24524182869297",6.81833535561911e-14,3.77272447804546e-12
"7983","FUN_008904",122.946694164577,"-4.29274704480354",7.18149259775243e-14,3.95838347763039e-12
"225","FUN_000240",222.192388189804,"1.87494316778153",7.89720744630396e-14,4.33620229551655e-12
"2462","FUN_002686",44.8987217441387,"2.91017666000721",8.26072641909636e-14,4.51849123328511e-12
"439","FUN_000466",663.329325846135,"1.60009069512322",8.53522392591674e-14,4.65088570655182e-12
"2058","FUN_002236",2004.85465180889,"0.516705909576128",9.82527922720773e-14,5.33075770565447e-12
"2931","FUN_003259",1686.86797799738,"0.708418568416739",9.89450526623466e-14,5.33075770565447e-12
"10470","FUN_011805",17124.687665866,"-1.52148770068115",9.89270554974665e-14,5.33075770565447e-12
"8046","FUN_008977",200.020479601836,"2.53407176758811",1.16871662501207e-13,6.27298799739626e-12
"7152","FUN_007942",2505.05173614272,"2.94716966166926",1.17930020029683e-13,6.30617580987085e-12
"10214","FUN_011513",2537.99318030261,"9.08406442560092",1.22161830204175e-13,6.50818285745739e-12
"12455","FUN_014082",1109.66872971709,"1.95223870495706",1.38110756512801e-13,7.33061204290722e-12
"9287","FUN_010382",6244.87342198359,"-1.7289221022207",1.39037129288949e-13,7.35255018391117e-12
"1196","FUN_001297",194.547682251473,"1.76337385735467",1.41785012527545e-13,7.47029784754504e-12
"5001","FUN_005555",135.409926097905,"-2.48883524617433",1.44518021528179e-13,7.58640207516606e-12
"2256","FUN_002470",2864.94302811084,"-8.27375526264595",1.54564824357644e-13,8.0841915980635e-12
"5762","FUN_006377",152.741867154422,"-2.57943176010484",1.57792311908366e-13,8.22298771621377e-12
"10677","FUN_012050",172.383734369001,"3.49598928682828",1.58432008378733e-13,8.22640982636095e-12
"10840","FUN_012228",4319.58705975212,"0.553934093168153",1.66819723299841e-13,8.63066229101092e-12
"6394","FUN_007077",140425.818364183,"0.651235910856242",1.920812532442e-13,9.90185769871452e-12
"10555","FUN_011896",25930.5983521701,"0.702002667404134",1.95324652437514e-13,1.00329662870323e-11
"5362","FUN_005951",894.364781147192,"3.88608152193006",2.01698239781176e-13,1.03233481225144e-11
