"","logFC","logCPM","PValue","FDR"
"FUN_000231",-5.33021281964271,5.80556057003443,1.0842255484155e-08,6.43981032573002e-07
"FUN_012690",-5.32507922753987,6.57929078282247,4.12542307871418e-12,5.68311407618534e-10
"FUN_004335",-5.30337271681889,5.76289261354565,1.06234342657567e-13,2.14165843716127e-11
"FUN_009673",-5.29286330465356,-2.14189373229876,0.00358872782582428,0.0336310995967694
"FUN_000823",-5.27678479331891,6.74446612901629,7.20408581543166e-14,1.58787656819868e-11
"FUN_008657",-5.21915569487065,3.39357573663935,3.82173775985713e-06,0.000101570975736653
"FUN_013744",-5.20337078258324,-2.22579710821523,0.00397432630445861,0.0364351857488539
"FUN_008990",-5.17443586141017,-2.23363354878059,0.000428494645538322,0.00564973383010698
"FUN_004907",-5.16327971422547,6.33893794382895,7.20447457994972e-05,0.00121156835484383
"FUN_007101",-5.14774297906872,-2.23191768466737,0.00504845516156689,0.0443364196135137
"FUN_008133",-5.14540741900986,7.3681861640688,0.00010513791298274,0.00168414228635433
"FUN_012575",-5.139757133736,5.7405622009739,3.61405046346697e-20,2.59755948745967e-17
"FUN_001443",-5.13668384078298,-2.21440901604248,0.00393405653656239,0.036159931042936
"FUN_010322",-5.13439084963696,7.02865877418192,9.35662977054436e-08,4.14676800903133e-06
"FUN_005461",-5.06931266328178,2.51257139011077,2.0169114867644e-06,5.9011617323367e-05
"FUN_010905",-5.06292441795553,1.84814059323494,1.07183727476344e-12,1.68748018943947e-10
"FUN_002488",-5.00294119688539,4.31302706727077,0.00209022042855932,0.0218416143517788
"FUN_013377",-4.97222404122445,3.68583842045982,4.39343354540698e-09,2.96440203833155e-07
"FUN_008484",-4.95915620777191,-2.36776175453802,0.00493396802002738,0.0435934929658325
"FUN_004073",-4.95714821017089,4.74720702602998,0.000188331975429934,0.00276248082150155
"FUN_007703",-4.95401283385936,5.14705005052627,4.04859855254155e-05,0.000738712833024994
"FUN_007191",-4.90417259533799,-2.35865029431365,0.00539851264244926,0.046871225048492
"FUN_013400",-4.82272238584947,-0.857890944709683,2.29687883897649e-05,0.000463610550514291
"FUN_009358",-4.81934394455854,-2.41045364675801,0.00184378689851697,0.0194964949915129
"FUN_015077",-4.78305934738466,-2.44552350544772,0.00286713874389878,0.0281955208657887
"FUN_002474",-4.74345991852244,3.66710180915176,7.91429628965466e-06,0.000188517625308763
"FUN_000192",-4.7426754827469,9.11912267412742,7.21972711462885e-11,7.55375372986896e-09
"FUN_006082",-4.71503188162782,5.33272506509261,0.000852135651030309,0.0101782185312009
"FUN_008904",-4.70641589087037,2.43758038695956,1.80169556505841e-08,1.0028225382485e-06
"FUN_000885",-4.69605975969144,4.4140884241972,7.11895565790798e-09,4.57912280081233e-07
"FUN_013146",-4.65017501996993,0.850932828128346,1.40523305299018e-10,1.35057602319655e-08
"FUN_007961",-4.63792088072963,4.55670744361831,2.71112599788171e-05,0.000531644411280931
"FUN_014388",-4.63214643375259,6.57737795866711,5.84598706002126e-05,0.00101512617740768
"FUN_006652",-4.62892500948903,-2.4925630700047,0.00360079311275728,0.033705951838613
"FUN_012689",-4.58331218025686,3.53977159880194,1.41885992897691e-09,1.0808835707796e-07
"FUN_000946",-4.50276955397771,3.33405452050417,3.0008211899835e-06,8.30930906057241e-05
"FUN_006187",-4.47354139988479,8.65533891535008,1.23053974011936e-16,4.96147620583246e-14
"FUN_000722",-4.47196884053179,0.023480335435321,0.0025632432595608,0.0257900026316492
"FUN_000815",-4.40486774663356,1.84000361164846,1.19957805029753e-05,0.000267976010127951
"FUN_014789",-4.37149802788993,4.83217162536361,0.00123878999603318,0.0139737213987702
"FUN_008712",-4.3683086678515,2.04014969394433,7.44813152374805e-06,0.00017922134238585
"FUN_004068",-4.33474751807726,4.08440033832082,0.000940915802255764,0.01107066130042
"FUN_004072",-4.29205803175083,4.01397041605111,0.00100615565834036,0.0117546001328795
"FUN_007512",-4.25882391976092,0.917527052620943,0.00218447026622801,0.0226301402660227
"FUN_006445",-4.20696921472488,5.48903944211557,0.000716684121163128,0.00877592978292419
"FUN_003289",-4.19965213828697,3.94134766203114,4.29824601011848e-07,1.54802406957012e-05
"FUN_005294",-4.15780444276086,10.1153207528268,7.84415242638327e-12,1.02103688000427e-09
"FUN_001231",-4.10393617963817,0.401698577552078,0.000819109144903507,0.00984062011220921
"FUN_005067",-4.04225105407507,7.7548398207666,6.30507195903236e-06,0.000156265584040126
"FUN_012157",-4.01873602166408,5.81492723355894,1.16889459385903e-16,4.83074913277092e-14
"FUN_000945",-4.01012560800756,3.23846499665443,1.07949575996419e-06,3.44880922332385e-05
"FUN_003300",-3.97775786699794,5.24240614677256,1.30695436006778e-16,5.14411012530487e-14
"FUN_005065",-3.96114165065622,3.1429988790867,1.30535084894526e-10,1.26933852258318e-08
"FUN_004074",-3.95498084456425,1.21439478632257,0.000115376604603816,0.00181484895131895
"FUN_012579",-3.92670330673233,5.54557152080098,1.18187409157389e-07,5.0484652733354e-06
"FUN_003972",-3.92417802723787,0.0261732312760804,0.00243490464143134,0.0247244524738953
"FUN_002455",-3.90010044655511,0.705794720281499,0.000162564303908389,0.00243640118577478
"FUN_001254",-3.88675178543679,0.710384315441552,1.40496095459297e-06,4.34932762928398e-05
"FUN_013367",-3.87584151220301,3.71314869010045,0.00221845312087412,0.0229351147849719
"FUN_008633",-3.85390141523503,1.96216533493617,0.000491659817163167,0.00634970971681587
"FUN_008629",-3.84758943288463,4.97536370929985,3.17604584928495e-05,0.000608380230991071
"FUN_009903",-3.82758135492301,4.82982269486253,3.39687501165659e-10,3.03533734149703e-08
"FUN_015964",-3.78408337846055,6.9378427560703,6.62999598812718e-06,0.000162853586448336
"FUN_015845",-3.76789478688645,6.91621625514127,7.18579504076274e-06,0.000174103369612781
"FUN_015181",-3.75942514536952,5.55130682212647,3.78445474725109e-21,3.29267481193725e-18
"FUN_007266",-3.73027683327929,7.48815824621561,2.1791290503294e-13,4.09354344670401e-11
"FUN_000942",-3.72672435818665,4.50387975022862,7.11669456921225e-06,0.000173008938123011
"FUN_007243",-3.71694135840434,0.17506033173896,0.000198505433266096,0.00289628712914548
"FUN_002147",-3.69725176655171,6.13625862674868,2.69351463951913e-06,7.5468627976086e-05
"FUN_013728",-3.68220221147257,4.02477466248845,6.13822429005673e-05,0.00105809161354461
"FUN_007944",-3.68130329723083,3.77490790147859,4.71619219634071e-07,1.68024511201958e-05
"FUN_002089",-3.66996362415008,9.00857512825399,0.00161397729410601,0.0174611640372162
"FUN_003240",-3.66097801501797,2.41485728883879,0.00152269898106719,0.0166810714751635
"FUN_001631",-3.65193500102982,1.68125238544023,4.4461900579963e-06,0.000115203711361657
"FUN_011811",-3.63457914366838,7.62013117550293,1.24426240842975e-09,9.56693110407077e-08
"FUN_013729",-3.61844990969068,0.710790317760207,3.31982163624449e-05,0.000627917293692879
"FUN_002102",-3.60278237994842,4.82231032714378,3.18656613153446e-05,0.000609688943523103
"FUN_013727",-3.59771020323596,0.555257491490487,3.33415905988978e-05,0.000629908381931863
"FUN_008829",-3.58619466327838,4.86918750504049,2.77783086509025e-11,3.2567604277168e-09
"FUN_008818",-3.57670651498067,4.2177161352958,0.000127013612886385,0.00196966419758427
"FUN_015180",-3.56679453218394,-1.12182082014962,9.27672762159644e-06,0.000215343904162696
"FUN_000822",-3.53330513723152,5.40834880595837,2.91469314531072e-16,1.04745200837242e-13
"FUN_015800",-3.51440964851362,6.61357520024904,6.73600509542224e-11,7.18405807951129e-09
"FUN_008134",-3.50480286119499,5.28528079880808,1.39989183292281e-05,0.000305086603226749
"FUN_010329",-3.48741589884871,4.7550634300892,0.000931109999595305,0.0109787299595649
"FUN_000577",-3.46277961378618,-0.347365488745628,0.000172388376454178,0.00256272684457196
"FUN_004881",-3.45354043670687,4.73917442687021,3.99255436229992e-16,1.37501908673292e-13
"FUN_012625",-3.44426151929452,10.216231242237,2.96067936006749e-07,1.10981837871373e-05
"FUN_008876",-3.43744468069243,6.31697026919707,1.02668625490602e-11,1.29558400609553e-09
"FUN_009599",-3.43499745038746,3.73830477225938,0.000344900806000229,0.00466957839802604
"FUN_003218",-3.42261630424675,5.93239725218872,0.000120713244262206,0.00188790032251517
"FUN_003219",-3.40659268010928,6.80660227730589,0.000833076792883908,0.00997218860475299
"FUN_016260",-3.39473579144878,-1.83616035712549,0.000853089075783326,0.010182249466985
"FUN_010409",-3.38758914043294,8.52260627275104,0.00338403707945238,0.0320398149830626
"FUN_013240",-3.38650631946111,7.60275448293001,4.68046432147307e-05,0.000840095067299362
"FUN_015435",-3.36917870163295,-0.559833131533572,0.000310233363758416,0.00429519910912092
"FUN_006584",-3.35895244326704,4.37420957748329,1.27663913009344e-23,2.11041214595747e-20
"FUN_006137",-3.3470662956979,0.452693026612449,0.00244885884870237,0.0248356353545392
"FUN_015395",-3.33593926460212,1.10568964146633,0.0020658065209179,0.021627515894423
"FUN_011743",-3.32765758167493,-1.50215567575739,0.00121454023650819,0.0137800718254749
"FUN_002784",-3.32641371859541,3.86713502576456,1.00011691840032e-23,1.8369925308973e-20
"FUN_003282",-3.31940520599196,0.050286151850851,0.00320920774291409,0.0308974676429783
"FUN_010759",-3.3125365104794,3.84634445671982,6.05706952832411e-18,2.86084046779217e-15
"FUN_011581",-3.28418454823956,2.78758563317824,0.000197667188171586,0.00288660449440326
"FUN_002059",-3.26140091855807,4.41267087730797,1.81400508237236e-19,1.03404544885164e-16
"FUN_012531",-3.23969051076587,9.00127873682468,0.000131709163151892,0.00203865559556547
"FUN_005064",-3.23883412412458,4.59601909141533,6.91992900411634e-07,2.34412595014441e-05
"FUN_009658",-3.22058639587929,2.76625307881842,0.00130769743224648,0.0146163260665765
"FUN_007545",-3.21696422243979,0.267242404958555,0.000578845397439898,0.00729336376911506
"FUN_006201",-3.214883177198,4.21044686759498,6.86667032666154e-13,1.15829517520451e-10
"FUN_000858",-3.19503348748523,8.22408554368305,0.000134862773299931,0.00208162138694787
"FUN_003331",-3.17850150997375,8.16054705815974,0.001680484915989,0.0180742330164048
"FUN_004896",-3.15603441784638,4.61775876203376,1.55526352107082e-05,0.000332790160613909
"FUN_008868",-3.15498994927225,6.63216280076339,3.51197189501047e-14,8.6651354323012e-12
"FUN_015409",-3.11260829386471,0.739382559018828,0.00462545471211853,0.0413203742906651
"FUN_004332",-3.10794486723717,6.42271692662702,0.00312217671981706,0.0302359129205013
"FUN_009870",-3.09028552294041,-2.01566205771949,0.00434614474522543,0.0391531982470417
"FUN_015994",-3.0902628722728,-1.71399807650901,0.0021661064006213,0.0225206949111137
"FUN_005176",-3.07919948765238,7.1578456821759,1.13626845092637e-08,6.68457429262058e-07
"FUN_000208",-3.07612954618997,4.74968475951943,7.59053051206315e-09,4.7710669161565e-07
"FUN_005066",-3.04796624667973,5.64690290179201,8.91943741198428e-11,8.93619514287952e-09
"FUN_001397",-3.03364542417961,2.75646887325873,0.00122759738082947,0.013891149508343
"FUN_008475",-3.01912802444218,0.522443112953878,0.00131324771819618,0.0146585401954767
"FUN_013530",-2.99081486061658,-1.52367210997,0.00183710385673127,0.019442486463268
"FUN_002975",-2.97426143564818,9.18618192193973,0.00134184759044721,0.014927377198979
"FUN_007548",-2.97274257721921,8.21915088581536,2.55592106528214e-07,9.96507809674033e-06
"FUN_003894",-2.96440659825984,3.27898610675484,1.43864008226508e-05,0.000312923147367422
"FUN_007878",-2.96288762239852,5.56879261290351,9.64498070016113e-13,1.5479725820812e-10
"FUN_009245",-2.95078262271141,-1.30961906058306,0.000537970361269435,0.00683565568189472
"FUN_003975",-2.91138246491991,1.34310748631703,1.66793570894949e-06,5.02233974583681e-05
"FUN_009217",-2.90259098834266,2.21874883342021,1.69648535649343e-06,5.09901807785325e-05
"FUN_013369",-2.88947522549073,2.97520509848831,0.000779285324374002,0.00942382274851985
"FUN_012564",-2.86807328940635,4.7077577202822,0.000621378009529684,0.00777592723356185
"FUN_009067",-2.86126329164228,5.3174564112146,2.34109957302233e-07,9.21445643848383e-06
"FUN_001241",-2.83862729942101,-1.13103996252178,0.00550305110202381,0.0475416607583795
"FUN_003187",-2.8348210874079,-1.34907523784696,0.00263846014218261,0.0263066252173828
"FUN_005046",-2.83317768518494,3.00688271085801,0.000135949819550388,0.0020934816047543
"FUN_007061",-2.82927185029543,6.76416426311171,2.3232539775006e-05,0.000467222767664992
"FUN_001422",-2.82682333446709,6.37297445354845,0.000581232152147773,0.00731228973147248
"FUN_015518",-2.7913428339985,0.663715024584442,4.72899920841604e-06,0.000121958012346842
"FUN_007848",-2.78724576665868,3.88653573441216,1.60972143005378e-08,9.05112413612891e-07
"FUN_008473",-2.78620187017458,0.282061343523685,0.00315991281658027,0.0304941732462863
"FUN_003016",-2.78202337348527,7.36480531714485,3.0735853704699e-12,4.38012411717569e-10
"FUN_007558",-2.75674454249239,5.8121429183259,9.69319446208807e-07,3.12965229790582e-05
"FUN_014858",-2.73172994685096,2.56116880557363,0.000118612677584535,0.00186032843752368
"FUN_009656",-2.72928063969979,4.04247148594032,5.73813795701821e-13,9.77908851211011e-11
"FUN_007547",-2.70774513676772,7.81619973848123,1.44073222105552e-07,5.98410661966551e-06
"FUN_001759",-2.68644407383514,6.36036896103357,3.52734709014268e-11,4.02141894807922e-09
"FUN_002718",-2.67930381583505,-0.958451758862763,0.00581010814061359,0.0497137151513889
"FUN_009654",-2.65765658266183,6.44319708205809,4.28908973841094e-10,3.73173381398269e-08
"FUN_004990",-2.64809186018225,2.52619945243808,1.53477953313102e-12,2.34920745020267e-10
"FUN_013710",-2.64108381079267,3.04777653868737,1.83136356488903e-06,5.45482362003253e-05
"FUN_015801",-2.63604902255288,2.69172800028662,7.89923356721108e-07,2.62213313452945e-05
"FUN_010410",-2.63126273718991,6.95631762164864,4.65288981490485e-05,0.000836053494893393
"FUN_012612",-2.62898405803962,5.91104660009124,0.00340893113797041,0.032183347025579
"FUN_012070",-2.60953571059173,10.3016649105348,1.08718811562098e-08,6.43981032573002e-07
"FUN_012614",-2.60725011236067,1.88680908132,4.99025616451565e-09,3.31300902231358e-07
"FUN_002538",-2.60014475055832,7.13817847500937,5.02089405902883e-08,2.42853779895073e-06
"FUN_004477",-2.5995082508186,5.89703090134725,2.14167050831907e-09,1.573509118801e-07
"FUN_011423",-2.57697282502565,5.74045316410566,8.17571933903498e-09,5.08093294712734e-07
"FUN_002573",-2.57299740202615,3.91509443723241,1.69536493411665e-09,1.27391262390374e-07
"FUN_012014",-2.56039613949917,3.47648572358431,2.01071666878051e-12,2.96778189746524e-10
"FUN_015501",-2.55903972677095,8.78749140071219,7.3804288390156e-06,0.000178110757865353
"FUN_013368",-2.55545315950708,5.00786225966529,7.04784929878554e-06,0.000171840703183221
"FUN_013038",-2.55326086490094,-1.43871504444993,0.00576845670263883,0.0494597291241299
"FUN_008651",-2.53701247224111,6.73695419877951,1.61900866672807e-07,6.60835364683499e-06
"FUN_007572",-2.53149277753296,3.87715425757837,0.000104404065574872,0.00167563457089147
"FUN_001425",-2.52613813927405,5.9562319059077,0.000146611822830659,0.00222761033383605
"FUN_008817",-2.51973306617289,4.83752807345247,2.2312417985206e-05,0.000453128478763439
"FUN_015354",-2.51719453392313,5.0048400019095,4.85059516367257e-08,2.35838790149033e-06
"FUN_001235",-2.51713482673773,1.4092075121406,1.15455895928805e-05,0.000259673661986268
"FUN_005021",-2.48724378689052,2.0045598887637,0.000474074626015274,0.00616595408549056
"FUN_003017",-2.47588824707118,6.09618843128986,3.51059016280178e-12,4.91809881197256e-10
"FUN_011400",-2.46614896108698,0.522026297095292,0.00225239204002163,0.0232423800334567
"FUN_012627",-2.46211336051187,5.3022602843789,0.00447794300987443,0.0402527873280229
"FUN_015015",-2.46076307679061,5.68997469403584,6.24334757068704e-05,0.00107285632734956
"FUN_003328",-2.45625431524393,1.66476387111822,1.35169253518611e-05,0.000296744080998162
"FUN_002444",-2.45601311720953,2.38172252892706,0.00398158576247184,0.0364651491631147
"FUN_003632",-2.45066670423449,2.00291498205292,0.00296265059198708,0.0289453764397981
"FUN_010783",-2.44616955710375,3.14596092236124,5.71709063289028e-07,2.00656529198109e-05
"FUN_001348",-2.42361841787935,-1.06919983305408,0.00269224305463903,0.0267621587109067
"FUN_003558",-2.41092395565434,-1.09632983371511,0.00512389985017146,0.0448877522115445
"FUN_000874",-2.40789453469276,2.76684069251702,0.00017533951885565,0.00260191883860211
"FUN_003606",-2.40404987014427,3.36191994676143,1.24956194393591e-05,0.000278014919181756
"FUN_005881",-2.40235697765713,5.75176992150824,1.73387641101425e-12,2.60570099549786e-10
"FUN_008734",-2.40149435423758,9.94518980074175,0.000134791468030627,0.00208162138694787
"FUN_000264",-2.3927609735296,1.3923996229484,0.000315478632310377,0.00435687324204081
"FUN_010715",-2.38749642565944,1.56623375884266,0.000113840804068356,0.00179570833211258
"FUN_012641",-2.37275680118966,3.84403573318151,6.16777745506414e-11,6.71628823291182e-09
"FUN_007310",-2.35901056608997,2.1818100542893,1.82361418073137e-08,1.01161630945202e-06
"FUN_003301",-2.35519459817478,5.43595988135974,4.25572449159181e-06,0.000111315477168519
"FUN_002138",-2.35373688464241,8.05586784196287,0.000129500509244689,0.00200634762729517
"FUN_009652",-2.34787422273968,5.42823019128857,7.05014207458567e-08,3.25547202890994e-06
"FUN_005950",-2.33983214260429,1.6999003809464,0.000330533749863727,0.00451948173614331
"FUN_014060",-2.33163923976151,5.05335254857495,1.77922102441448e-15,5.44672273233255e-13
"FUN_012071",-2.32956154322895,11.0695162055433,3.85282988501594e-09,2.62793435105175e-07
"FUN_002946",-2.3281609097703,1.00705594436898,0.00297976025495803,0.0290496983752798
"FUN_005737",-2.31797273345716,3.28350081355939,3.68450678627928e-08,1.87989449641922e-06
"FUN_002566",-2.31750829995375,4.20730550108777,2.83382735507265e-05,0.000553081464069729
"FUN_000528",-2.26683117419156,2.19146137685729,0.00020150576503898,0.00293488264481002
"FUN_008638",-2.2524010355154,-1.02241047138076,0.00408754331422179,0.037270368740982
"FUN_005503",-2.23892600594554,5.50779525885779,3.58831142566384e-08,1.84218559557916e-06
"FUN_008383",-2.22787042199648,0.971028070116665,4.35772408009635e-06,0.00011344493979224
"FUN_005692",-2.21467319873634,5.47648254694559,3.23034099662484e-08,1.67488512223299e-06
"FUN_012311",-2.210232701668,0.304356485852984,0.000538576289817519,0.00683809880719924
"FUN_009079",-2.20932213418157,5.06305140859046,4.78817408939719e-11,5.34819634269088e-09
"FUN_010469",-2.20414876482302,2.18278325118477,0.000874880459805727,0.0104047833676608
"FUN_003678",-2.18512146160347,7.29884713231792,5.29055323307698e-05,0.000928430313120971
"FUN_011520",-2.15798911102949,3.59435430350232,1.54476367402581e-05,0.000331212558953576
"FUN_001429",-2.15602249333049,8.19805507333259,0.000727000661098476,0.0088694080654014
"FUN_009945",-2.15422116353999,4.28693143027542,4.70570768662142e-08,2.30400894061783e-06
"FUN_004632",-2.1512354396333,3.9555347153598,9.68589860585962e-10,7.60430393154693e-08
"FUN_000586",-2.14652827155699,1.73383144416736,1.57165174855844e-05,0.000334806379580148
"FUN_000298",-2.14181670702372,6.56125998380804,8.47162936862121e-05,0.00139486558857248
"FUN_005555",-2.13912493739803,2.33767381834253,2.66025359926005e-09,1.8955453555762e-07
"FUN_012945",-2.13885373607834,3.17975537853993,1.1623766897314e-08,6.78984065651934e-07
"FUN_014642",-2.13404962417605,0.235120329686015,0.00534724646586362,0.0465728826802906
"FUN_011816",-2.1317220525986,2.90956014181381,5.29114359586666e-07,1.86897211075367e-05
"FUN_002448",-2.1286381117447,2.61528638061279,9.43320623587529e-10,7.46125991795475e-08
"FUN_013845",-2.11472918353798,5.86162793218101,9.52531126708193e-07,3.08750824619866e-05
"FUN_004938",-2.1051558782342,6.12109833969549,1.37877300732241e-08,7.91406131390514e-07
"FUN_009393",-2.10387947972246,5.30689008113334,0.000831486474905346,0.00996441599008333
"FUN_013384",-2.10083245672531,0.45043938614112,0.00114643081418185,0.0131517333721306
"FUN_010906",-2.09954251114204,3.71989455626934,4.00486117054256e-07,1.4582458152035e-05
"FUN_008735",-2.08541978624495,9.93169994581744,3.84896931283469e-05,0.000708544673835972
"FUN_000209",-2.07841036741814,6.30543831478104,4.91615343893132e-05,0.000874800134542236
"FUN_006377",-2.07781409431778,2.93690507108309,3.28189760590702e-09,2.28915819929321e-07
"FUN_006332",-2.07614788835436,6.78462106810286,5.44607381106327e-08,2.6019955540661e-06
"FUN_014216",-2.0734660637492,7.56639663333692,1.3744697277954e-07,5.78151630284626e-06
"FUN_000821",-2.07124609335003,1.68148982298883,0.000640732763311516,0.0080060115724132
"FUN_001473",-2.06759911457385,0.582970052255921,9.95120226984163e-06,0.000228794610184634
"FUN_003827",-2.05770770392372,3.86646687512237,7.98368952505171e-08,3.6158457955789e-06
"FUN_003014",-2.04201645015986,1.84141749406981,1.45642693836369e-05,0.000315546444535912
"FUN_003531",-2.03791923451561,-0.624163285635739,0.0050788517007759,0.044519132338748
"FUN_003895",-2.03610278701906,3.09131108175871,9.37197825086676e-12,1.1917551728083e-09
"FUN_015141",-2.03458833068907,5.03616933455061,0.000721497163612373,0.00881527687485302
"FUN_001054",-2.02961303774075,6.20724820639397,2.20628851833298e-05,0.000449164476558651
"FUN_015433",-2.02932990075617,6.55541691204228,4.33202235759886e-07,1.55679699116232e-05
"FUN_013966",-2.02132693210649,2.73208095430485,8.41278568056259e-10,6.8172431414402e-08
"FUN_008338",-2.00991373630983,4.42734907557114,7.35242540683432e-07,2.4603834898862e-05
"FUN_002209",-2.00827890741098,4.01488636954287,1.91788793136328e-10,1.79122064369301e-08
"FUN_002141",-2.00558122486419,3.35427860177668,4.02107908529775e-06,0.000106355933374491
"FUN_007847",-1.9979326796052,1.43602495632708,0.000161806354095346,0.00243087988077717
"FUN_009210",-1.99498239541105,3.480450114141,2.57971057222092e-07,1.00341636398551e-05
"FUN_013898",-1.982121190879,4.66824193285947,0.00227447275129585,0.0234117740047769
"FUN_014853",-1.98085833546543,3.2594628739389,0.000135128103507667,0.0020837711558631
"FUN_001022",-1.97472977848348,1.43569148372892,0.000436175251628419,0.00572255006719793
"FUN_000770",-1.97308022020058,8.25852143724216,6.57194212762249e-07,2.24929141432148e-05
"FUN_010285",-1.97114542550012,3.18260133607253,3.232038920769e-08,1.67488512223299e-06
"FUN_014664",-1.9593621695748,6.12878728957754,1.18565673828388e-08,6.87722510195469e-07
"FUN_014547",-1.95078703155072,0.370228786809105,8.81626495480811e-05,0.00144728575936378
"FUN_010910",-1.94933822777777,1.92241907298386,2.91851146079114e-07,1.10150486206252e-05
"FUN_009414",-1.94168515136062,3.6971076080806,0.00378089277793436,0.0350937330219163
"FUN_009207",-1.93976196942022,4.48568569560713,1.07203104113674e-07,4.65137667743609e-06
"FUN_015033",-1.93052106993755,3.63312422252675,3.13180361276812e-08,1.63834954185664e-06
"FUN_008717",-1.91676105326696,3.9392645800592,2.94765338801379e-07,1.10981837871373e-05
"FUN_007002",-1.91445533823475,3.36039407355149,3.2660737057777e-05,0.00062102291291637
"FUN_003893",-1.90246538976855,2.69669967860649,2.06010996644661e-05,0.000422527020537579
"FUN_012935",-1.90018212490981,2.3441150148775,2.63840437387544e-07,1.01932542907762e-05
"FUN_012600",-1.89630167980757,4.60154301109285,1.55614780808512e-05,0.000332790160613909
"FUN_007199",-1.89240418558654,1.51250838263381,0.00518488143303605,0.0453498809362534
"FUN_011848",-1.88639235885427,4.96835815888461,6.26640874099182e-06,0.000156009040508036
"FUN_008035",-1.8852383385876,0.870521922075188,0.00422732869265879,0.0382495734090545
"FUN_013110",-1.88227858200279,0.886395937604692,0.00338976603374755,0.0320608234815944
"FUN_004539",-1.8778091002147,3.31857505527659,2.28719315915382e-05,0.000462785680709569
"FUN_000817",-1.86889191985641,3.56035612148214,4.2284325904745e-07,1.52954527687383e-05
"FUN_009675",-1.86379838578823,2.80145173715373,8.30418036347921e-05,0.00137276405588675
"FUN_007491",-1.8605541622222,1.58341463156578,1.67579239389374e-05,0.000352001576409878
"FUN_001146",-1.8387121682969,-0.275954484301295,0.0020045920422567,0.0210666948827371
"FUN_010835",-1.83520471863745,3.91616917194801,3.44278472727639e-11,3.95226905045875e-09
"FUN_012741",-1.8350249051807,5.05511254271768,6.40461901490735e-05,0.00109601197655728
"FUN_001327",-1.82969691821321,4.53622356181403,3.62749316112823e-06,9.73475478029396e-05
"FUN_010150",-1.8284471008813,5.99485579846225,0.000692715840383147,0.00854930951589191
"FUN_014963",-1.82477820344731,6.5171851185083,9.87156931199619e-07,3.17855797154487e-05
"FUN_012585",-1.81074292323078,3.51247619109564,2.83012573903405e-06,7.90283928918444e-05
"FUN_000326",-1.80401892429736,6.90942749552869,3.30725289158676e-05,0.000626916495736193
"FUN_002490",-1.80313602281941,8.03056264005941,0.00152739227790154,0.0167214051297949
"FUN_009211",-1.79524756929347,3.41356724817673,4.8731476115788e-07,1.7287125143135e-05
"FUN_004794",-1.79249830749205,3.55187451438164,2.42308114405017e-06,6.9181268380472e-05
"FUN_004247",-1.79150280074256,-0.360651233993824,0.00501014617414378,0.0441015582560015
"FUN_002103",-1.7891601365531,4.04512273793947,3.03269510146882e-05,0.000586356523068785
"FUN_015437",-1.78593760949308,4.03878502133153,0.00515924395902144,0.0451734437958598
"FUN_001080",-1.78377292989483,1.12343043937968,0.00311404899573505,0.0301748792195171
"FUN_001430",-1.77917001780006,8.40770396719077,0.00344236358545929,0.0324804294698787
"FUN_001933",-1.77701842395546,3.60396475302762,0.00140390932384366,0.0155531796684182
"FUN_005035",-1.77435000285917,0.199056790867955,0.00552690167935231,0.0477102932957562
"FUN_007843",-1.77430365626859,5.8378087802733,1.11303630277097e-05,0.000252395104541932
"FUN_012856",-1.77266312891337,5.61011688326571,1.85697822418509e-07,7.46902847299359e-06
"FUN_010382",-1.76726034241985,8.08485807944871,2.16336876326787e-06,6.27414895185633e-05
"FUN_016245",-1.764506640718,2.79433565997167,0.000707518073580931,0.0086701121381515
"FUN_015402",-1.75913021645806,1.26487770886033,0.00147811683770992,0.0162465089389512
"FUN_003667",-1.75882089448647,4.37429947160049,5.14581555675693e-05,0.000905915622670382
"FUN_002139",-1.75656005538661,3.72783965594907,2.61831629103759e-06,7.39886950549444e-05
"FUN_001328",-1.74915230419802,3.99751208222964,2.89560741132604e-07,1.09536123836684e-05
"FUN_011167",-1.74906762873828,4.17653505468887,8.34077550779881e-10,6.79218521770552e-08
"FUN_005583",-1.7394630742921,4.49983177252062,0.00497017667657349,0.0438431113342776
"FUN_000232",-1.73807861765781,7.50588972822691,0.00560204008120157,0.0481874380644782
"FUN_004161",-1.73746994790407,3.42839161995298,8.32889125039346e-09,5.13749631568113e-07
"FUN_007401",-1.73663139657798,1.56783062166417,0.000485244165287806,0.00627706347501027
"FUN_013399",-1.73601372057181,2.41512074581587,1.70086618904379e-05,0.000356362724601812
"FUN_003268",-1.73179988274339,8.28361953433505,0.000255297811861196,0.0036163908550792
"FUN_016574",-1.72912864078171,0.144782536710548,0.00241292489624129,0.0245918997902372
"FUN_005204",-1.72575168876164,3.99779027068535,1.63151860240388e-09,1.23153579983281e-07
"FUN_016395",-1.72247406568069,1.15062859056745,0.00206023583895,0.0215828635321182
"FUN_009637",-1.7163201731674,5.73416015494666,4.06642012295105e-06,0.00010704138702628
"FUN_013506",-1.71088924472728,1.11999022492342,0.00240636763802388,0.0245401995213897
"FUN_008006",-1.70817148998754,4.06097337498918,3.24573045882006e-09,2.27352416164214e-07
"FUN_000816",-1.70764230663248,1.82310027915869,0.00544134705090936,0.0471119351605281
"FUN_004989",-1.70516586621013,1.536329454136,0.000485275368765539,0.00627706347501027
"FUN_002843",-1.69453777945013,6.78780434609197,2.14602702703341e-05,0.000438516350851537
