"","Gene","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"FUN_007776","FUN_007776",-0.645381384447864,4.89587133419386,-3.31259018719719,0.00721937150475757,0.0299176919340354,-3.05843623432967
"FUN_009144","FUN_009144",0.246611810421513,5.65640552712389,3.31215383003392,0.00722486919278214,0.029931600941526,-3.110608581246
"FUN_010144","FUN_010144",-0.792152176532148,1.05009211561686,-3.3112159965158,0.00723669950841417,0.0299717291047743,-2.34376683183868
"FUN_004416","FUN_004416",-0.648788638925163,2.13096440436458,-3.31080985849554,0.00724182889034731,0.0299840889304724,-2.52602886644312
"FUN_000981","FUN_000981",0.344577844435922,5.35416365622134,3.31042129312762,0.00724673981718519,0.0299955372119084,-3.09182512129488
"FUN_006199","FUN_006199",0.791549641033392,5.46819633058363,3.30988454924083,0.0072535291185971,0.0300092322810315,-3.08905929724638
"FUN_014366","FUN_014366",-0.600210570872809,10.262909336717,-3.30982030025093,0.00725434224335424,0.0300092322810315,-3.07484551171143
"FUN_012720","FUN_012720",0.5135909759926,4.40284479511313,3.30915371667889,0.00726278392062076,0.0300352643912535,-2.96438058525035
"FUN_008665","FUN_008665",-0.235722684861243,5.73157181049733,-3.30756419458616,0.00728295435170302,0.0301050722878248,-3.1281327529061
"FUN_012263","FUN_012263",-0.402691942690653,4.89853193975794,-3.30748415317342,0.00728397156084014,0.0301050722878248,-3.06655629243852
"FUN_015955","FUN_015955",-2.7586812580528,-2.30768793864993,-3.30701440125546,0.00728994434959715,0.0301208519416698,-2.29268516432709
"FUN_002759","FUN_002759",-0.591345188965445,3.33953914581039,-3.30536566880045,0.00731094728272422,0.0301987060041132,-2.78407072979253
"FUN_005717","FUN_005717",0.500625274062219,7.1764363966602,3.30401864056117,0.00732815278807085,0.030260832990149,-3.1479725712801
"FUN_006644","FUN_006644",-2.46157031868696,2.89216345833419,-3.3033209756503,0.00733708029038333,0.0302887502359652,-2.64732865822379
"FUN_008087","FUN_008087",-0.423825642802679,6.34836791898985,-3.30272960505656,0.00734465633256634,0.0303032548917762,-3.15447645370216
"FUN_009675","FUN_009675",2.03172719259424,1.82715573321385,3.30270827694275,0.00734492971622105,0.0303032548917762,-2.4115973632049
"FUN_005732","FUN_005732",0.475882346848001,3.84628714957678,3.29999169254653,0.00737983609755369,0.0304382853265286,-2.87867215396804
"FUN_006522","FUN_006522",1.23145048660129,-0.998834656023749,3.29891660336504,0.00739369712004737,0.0304864596885021,-2.21313095161586
"FUN_000216","FUN_000216",0.434820343320749,5.83971769143796,3.29802809076944,0.00740517271909273,0.0305247727123203,-3.14168229806801
"FUN_013277","FUN_013277",0.549671755018902,2.97175637604291,3.29614670764767,0.00742953190081718,0.0306161547492991,-2.70045071986077
"FUN_007178","FUN_007178",0.583541266220419,2.62133096368478,3.29581457685064,0.00743384066063928,0.0306248820378473,-2.62702211573841
"FUN_009078","FUN_009078",0.673250989128933,4.69378979041351,3.29361143627819,0.00746248693928959,0.0307262676564702,-3.03137595354379
"FUN_000899","FUN_000899",-0.609408644580177,3.23805409128037,-3.29358378135367,0.00746284723806812,0.0307262676564702,-2.78245112828556
"FUN_011138","FUN_011138",-2.5369193017996,-1.59879053027335,-3.29297651513062,0.00747076341579573,0.0307476553432201,-2.24557641792845
"FUN_001959","FUN_001959",-0.598681436702417,3.14446780531691,-3.29284788179827,0.00747244135075967,0.0307476553432201,-2.76349427244544
"FUN_011765","FUN_011765",2.55926408563934,-3.7856708645355,3.2921079615117,0.0074821005960535,0.0307783408274384,-2.41845752970476
"FUN_006062","FUN_006062",0.927267179235358,2.92100528941555,3.29094248343672,0.0074973411549736,0.0308319607720568,-2.68475354105192
"FUN_006939","FUN_006939",0.463608401329923,3.76270747910633,3.28969246800989,0.00751372245449809,0.030890238961463,-2.8803218205566
"FUN_011422","FUN_011422",-0.338298613305218,5.99368775911339,-3.28882792874149,0.0075250735349697,0.0309278088420484,-3.17132654969407
"FUN_008258","FUN_008258",0.412446435651014,3.7773598768955,3.28838389608441,0.00753091033115562,0.0309426997674583,-2.88690445972328
"FUN_005825","FUN_005825",0.302611409632828,6.3873955615204,3.28756478764324,0.0075416896323691,0.0309778835384235,-3.17821399014669
"FUN_012244","FUN_012244",1.07025739046775,0.664316773274966,3.28696688482243,0.00754956786844415,0.0309967994693225,-2.30884199406357
"FUN_006237","FUN_006237",0.617375371576728,4.18277421091442,3.28687875065094,0.00755072987502098,0.0309967994693225,-2.95949466370081
"FUN_015945","FUN_015945",-0.364798145165175,7.54457349840248,-3.28611595796945,0.00756079456982905,0.0310224147335678,-3.17742901612093
"FUN_010388","FUN_010388",1.22942816268876,-1.0169779459501,3.28606946793688,0.00756140842733334,0.0310224147335678,-2.23207198386575
"FUN_014443","FUN_014443",0.419989856332918,3.46822562998758,3.28574095334942,0.00756574760794384,0.0310311091736617,-2.82639927887982
"FUN_005779","FUN_005779",0.268961954705687,7.83841877058422,3.28529721047796,0.00757161282073053,0.0310410375598141,-3.17157149567844
"FUN_008631","FUN_008631",0.680633683405341,3.3004798872999,3.28514982015122,0.00757356199408154,0.0310410375598141,-2.78295408664873
"FUN_008483","FUN_008483",0.65901448046017,6.43062569988489,3.28505392928805,0.00757483038464199,0.0310410375598141,-3.17930098390069
"FUN_000398","FUN_000398",0.453081876069051,4.22062692499822,3.28383376994891,0.00759098893811811,0.0310981369803678,-2.9795647223183
"FUN_006860","FUN_006860",-3.64049203698944,-1.64012946268907,-3.28237676943019,0.00761033013234511,0.031168237500709,-2.2796683217777
"FUN_014734","FUN_014734",-0.796379619036264,4.60471285088651,-3.2811844357285,0.00762619542868767,0.0312209131912979,-3.07548970464698
"FUN_014529","FUN_014529",-0.414842375653301,3.9258153245598,-3.28107456522825,0.00762765907485207,0.0312209131912979,-2.95069061487562
"FUN_009959","FUN_009959",-0.888525982574223,1.07208308263467,-3.28055400996687,0.00763459758445334,0.0312401654085155,-2.39748466456421
"FUN_002284","FUN_002284",0.229780397512105,5.62249536980678,3.27775110464005,0.00767206867498995,0.0313797783418392,-3.16980265740987
"FUN_007545","FUN_007545",2.59930097533226,-0.709164870524155,3.2776662020264,0.00767320663703009,0.0313797783418392,-2.24428812945486
"FUN_015634","FUN_015634",-0.833608466917462,0.873282836133243,-3.27727744869371,0.00767841935741876,0.0313919116051475,-2.37462828834287
"FUN_011746","FUN_011746",0.364512763977447,3.97326221184906,3.27612088156921,0.00769394895339419,0.0314462042311532,-2.95001255532112
"FUN_003388","FUN_003388",-0.421826685941001,4.23078063468682,-3.27582060986923,0.00769798604209529,0.0314535074236796,-3.02023502562347
"FUN_012757","FUN_012757",0.748934274540326,1.60760329864926,3.27483865944944,0.00771120327273218,0.0314983048937026,-2.47058335092699
"FUN_015942","FUN_015942",1.03147153944764,0.88476709117345,3.27462011831487,0.00771414802890303,0.0315011280011705,-2.35561783907886
"FUN_000503","FUN_000503",-2.7133862831602,-1.10852177107886,-3.27190529734586,0.0077508251037011,0.0316416569215929,-2.2549935163307
"FUN_004830","FUN_004830",-0.525398045023231,7.68382290545323,-3.2713420535943,0.00775845678105751,0.0316635646381378,-3.20032789840022
"FUN_015893","FUN_015893",-1.42724843454913,2.88616493601404,-3.27101539798017,0.00776288632123985,0.0316723949206919,-2.73866686811275
"FUN_001402","FUN_001402",-0.503655354383071,2.45121328518003,-3.27070293719116,0.00776712579309113,0.0316804448018173,-2.65670095974208
"FUN_002601","FUN_002601",0.426949391701863,3.72675466291708,3.27029639481099,0.00777264530577635,0.0316904382952486,-2.90826496344594
"FUN_006812","FUN_006812",-0.314362440024418,5.2865836301986,-3.27018854399848,0.00777411023854682,0.0316904382952486,-3.1681469098668
"FUN_009649","FUN_009649",0.288265454884399,5.82644315404714,3.26900213378602,0.00779024382302327,0.0317469469849036,-3.19457256853893
"FUN_012057","FUN_012057",-0.298352906661877,5.50528507029343,-3.2679109039374,0.00780511327618737,0.0317982726244672,-3.18691548201659
"FUN_001887","FUN_001887",-0.260564077320872,9.01115456771628,-3.26754686253804,0.00781008026884409,0.0318092371788761,-3.17675802654763
"FUN_000015","FUN_000015",-0.713503432541465,1.81711596978676,-3.26637978432674,0.00782602569814017,0.031864895778795,-2.54424788914473
"FUN_013218","FUN_013218",0.549607514082108,1.53585329587742,3.26553820182638,0.00783754460969717,0.0319025039471016,-2.47966397673897
"FUN_013973","FUN_013973",-0.237340523251916,6.54830119983629,-3.26535740376051,0.00784002148846224,0.0319032955940976,-3.22237970258769
"FUN_008194","FUN_008194",-0.693800901327978,1.06097689811233,-3.26518899255507,0.00784232939013897,0.0319033993641917,-2.42184744514687
"FUN_010542","FUN_010542",0.576760338597761,6.46702054568401,3.26466603264338,0.00784950043925891,0.0319231323586971,-3.21685013724481
"FUN_008873","FUN_008873",1.30943806265548,4.81109102702872,3.2645022496362,0.00785174767843759,0.0319231323586971,-3.06439120920002
"FUN_007757","FUN_007757",0.378833449914413,5.27784327271583,3.26423936366051,0.00785535606659545,0.0319285161671623,-3.16586200495304
"FUN_013896","FUN_013896",0.655110171854957,3.73256046024678,3.26310656588047,0.00787092429657555,0.0319824941330038,-2.91100561319029
"FUN_004118","FUN_004118",-0.530144612181108,4.23157713414234,-3.26244715423582,0.00788000120699281,0.0319956488976254,-3.04501946934694
"FUN_009606","FUN_009606",2.03414678251204,-1.73454979918147,3.26243530824727,0.00788016436669022,0.0319956488976254,-2.30743248496452
"FUN_000102","FUN_000102",-0.498951387925966,3.05712052375799,-3.26237255875023,0.007881028698993,0.0319956488976254,-2.79717000243405
"FUN_013142","FUN_013142",0.894714259652483,3.02206245777772,3.2619644067748,0.00788665308245426,0.0320045043205996,-2.75665225625325
"FUN_011818","FUN_011818",-0.49435040457278,3.63012804318304,-3.26188199701124,0.00788778919619871,0.0320045043205996,-2.92250062508637
"FUN_014014","FUN_014014",0.652830516052639,2.65095238009103,3.26080639620489,0.0079026329301155,0.0320554274803118,-2.6922422267306
"FUN_013349","FUN_013349",0.574729384985103,3.66086481976517,3.26004365225857,0.00791317639354289,0.0320888829790956,-2.90532210014011
"FUN_012996","FUN_012996",-0.298879996727176,6.36951556974512,-3.2594272885083,0.00792170692575965,0.0321141587610987,-3.23101474096585
"FUN_014934","FUN_014934",0.940237924525273,3.06222636178004,3.25903936435575,0.00792708064650518,0.032126626058814,-2.76813541741685
"FUN_012527","FUN_012527",0.366223659777385,4.0181715581955,3.2583591972665,0.00793651164952031,0.0321555245904333,-2.98975240977174
"FUN_006092","FUN_006092",-0.347843018661206,3.9966264106656,-3.25813463444239,0.00793962788858916,0.0321571342181866,-3.00467700255693
"FUN_013342","FUN_013342",0.356932993585436,5.30813154448349,3.25783609082891,0.00794377268728802,0.0321571342181866,-3.18038301813535
"FUN_015038","FUN_015038",-0.678410634758124,5.42693338578973,-3.25783336134131,0.00794381059203021,0.0321571342181866,-3.20128551539585
"FUN_000422","FUN_000422",-0.65638390094104,2.75956977842545,-3.25713088882313,0.00795357205959834,0.0321873278080676,-2.74343963807263
"FUN_015185","FUN_015185",-1.61227605344676,0.620568694557484,-3.25685315261701,0.00795743482352621,0.0321936393526047,-2.36780370838013
"FUN_012743","FUN_012743",-0.475564504898101,6.72784194319599,-3.25649414563432,0.00796243074219715,0.0322045303571851,-3.23969777679499
"FUN_001163","FUN_001163",0.774159476307914,6.67809942428964,3.25532418072807,0.00797873413448655,0.0322605551166805,-3.23260361032265
"FUN_015746","FUN_015746",-4.49437444583853,4.86462237110592,-3.25504132058585,0.00798268088722436,0.0322605551166805,-2.95837622118856
"FUN_002233","FUN_002233",0.599634479806788,6.45653253872446,3.25500366275546,0.0079832064779366,0.0322605551166805,-3.23345966745512
"FUN_016298","FUN_016298",1.06209000059128,6.22963756603198,3.25447691118479,0.00799056205922267,0.0322809469548597,-3.22207772484178
