"","logFC","logCPM","PValue","FDR"
"FUN_013964",-0.814416644532839,4.99691132055677,0.001237469969619,0.0120121057356263
"FUN_012322",-0.813742177704458,5.21156917402457,0.00307541858318668,0.0255604548007335
"FUN_004809",-0.81261130332224,3.78270415225903,0.0006796530015961,0.00714716524770046
"FUN_010913",-0.81127062909193,4.05414389035388,0.000666736180967681,0.00702921926503618
"FUN_004817",-0.809832208129663,3.5977220183838,0.00136110224054673,0.0130436992107118
"FUN_001834",-0.809680952284627,3.08333873301415,0.00420009044737457,0.0332368095670412
"FUN_008585",-0.808858023864932,4.67905089117397,0.000814682904572251,0.00834936335739856
"FUN_000098",-0.807912863261856,2.8785025407187,0.00527983655936231,0.0400555200380075
"FUN_010526",-0.806940186357697,3.44469713640956,0.00215988933430652,0.019046421122103
"FUN_013614",-0.806836379347264,3.69877065822566,0.0037174653995311,0.0299772783022676
"FUN_014616",-0.805095074815766,4.64109641821257,0.0055164348598988,0.0416022740278226
"FUN_001688",-0.804018317273198,3.05447706290295,0.0022046203898115,0.0193957315933868
"FUN_015227",-0.800702888774407,3.12146788884795,0.00537869567037312,0.0406956153420106
"FUN_008893",-0.798316651564817,5.17757480897141,0.00359755751442279,0.029166857906289
"FUN_003037",-0.790888656365151,3.59730366152957,0.00451875907987108,0.0353022714316393
"FUN_007321",-0.790416805989728,4.96888613929446,0.00292224374567365,0.0244854122541097
"FUN_004842",-0.787962822034252,3.876156082052,0.00261732551077233,0.0223833461037648
"FUN_003554",-0.786527102966878,3.32203057421589,0.003343328611684,0.0274285683770462
"FUN_010883",-0.784111118666668,4.50223460410624,0.00326107686297673,0.0269006295518305
"FUN_012556",-0.780168657896632,2.88504609602748,0.004221572987133,0.0333314999371407
"FUN_016486",-0.779539139689578,1.87429379839523,0.0053563569337128,0.0405801725349249
"FUN_012338",-0.776779143625023,3.61209705323058,0.00546209336255747,0.0412300755143551
"FUN_000915",-0.775920816850712,3.37916400887255,0.00139639094826815,0.0133047485681965
"FUN_003730",-0.772494164664055,2.517198185611,0.0040359506539423,0.0320747958498472
"FUN_013562",-0.770638070939053,3.0477039675536,0.00612074669025551,0.0453934784821058
"FUN_009487",-0.770087602236085,2.9820595891409,0.00645465660974464,0.0473484372226876
"FUN_000312",-0.769071703811866,4.54074093828556,0.00351313290343066,0.0285383783914556
