"","Gene","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"FUN_009293","FUN_009293",-0.638241384688209,-4.40889405152675,-1.59923931956249,0.141318343221591,0.249934046410199,-4.56544713971875
"FUN_014512","FUN_014512",-0.638241384688209,-4.40889405152675,-1.59923931956249,0.141318343221591,0.249934046410199,-4.56544713971875
"FUN_015048","FUN_015048",-0.638241384688209,-4.40889405152675,-1.59923931956249,0.141318343221591,0.249934046410199,-4.56544713971875
"FUN_003801","FUN_003801",0.235031974483537,2.33851649661046,1.59898909983224,0.141373994482405,0.250005723447651,-5.5256302801179
"FUN_015126","FUN_015126",-1.19001602914869,-1.65196037360992,-1.59873330212656,0.141430906469695,0.250079614381274,-4.78373089635318
"FUN_013962","FUN_013962",-0.395764928629008,1.44947705985652,-1.59860086797655,0.141460379512042,0.250104976867761,-5.33793412481981
"FUN_010249","FUN_010249",-0.460583294860326,0.946340660834852,-1.59843499652441,0.141497301679898,0.250143502734509,-5.2248596329422
"FUN_001435","FUN_001435",2.16014635825654,-2.6069909104693,1.59830066064695,0.141527210460009,0.250150127402182,-4.68365324285276
"FUN_011860","FUN_011860",-0.519290389659323,1.19267344772428,-1.59828223423903,0.141531313386523,0.250150127402182,-5.28099421397012
"FUN_002015","FUN_002015",0.113773712372416,5.41534169214495,1.59816706945458,0.141556959012848,0.250168707445091,-6.06823950840908
"FUN_011867","FUN_011867",0.085952533416183,5.46081008846661,1.59803138555075,0.141587179265243,0.250195367229687,-6.07088526356356
"FUN_004972","FUN_004972",0.112760452973361,5.17733878499539,1.59762675788481,0.141677334165107,0.250327919098267,-6.05505573413468
"FUN_004772","FUN_004772",0.279144153112901,5.34781619045837,1.59746229675224,0.141713992248326,0.250365929876785,-6.06245725080795
"FUN_012657","FUN_012657",0.201470970569613,4.89919751256957,1.59583411209504,0.142077366500291,0.250965319809415,-6.0310859792708
"FUN_007803","FUN_007803",-0.783066227756435,-1.74170842041095,-1.59580609552975,0.142083626404713,0.250965319809415,-4.77993961698781
"FUN_002606","FUN_002606",0.892063493024767,-0.278371121233491,1.59558545865176,0.142132933149123,0.251025589517964,-4.96052511642501
"FUN_006449","FUN_006449",-0.181077365596017,7.68467102841998,-1.5953687282497,0.142181381689683,0.251080432845323,-6.04995733711257
"FUN_011197","FUN_011197",-0.650115259559066,-2.7490524478493,-1.59531066927347,0.142194362851486,0.251080432845323,-4.69022020333612
"FUN_011147","FUN_011147",0.615582861479011,1.12876110364845,1.59456534273912,0.142361100773491,0.251348003512397,-5.24699782203802
"FUN_010547","FUN_010547",0.726245550861389,-2.38631482225416,1.59401902975207,0.142483427368641,0.25153711424936,-4.71879470364753
"FUN_007758","FUN_007758",0.188971193328288,4.08269720947604,1.59355004124826,0.142588514439436,0.251695753571629,-5.91416837793847
"FUN_014205","FUN_014205",-0.430935213911971,0.0483759480629765,-1.59336237322518,0.14263058481216,0.25172629826906,-5.03195722343946
"FUN_000425","FUN_000425",-0.447637357730211,0.244455498470478,-1.59332825250773,0.142638234988403,0.25172629826906,-5.07438391564627
"FUN_012999","FUN_012999",-0.109277481246557,4.42973290018543,-1.59326908856009,0.142651500948796,0.25172629826906,-5.98268389453728
"FUN_014153","FUN_014153",0.43678276250389,2.30781197518394,1.59311051006845,0.142687063410151,0.251762177952099,-5.52041506018429
"FUN_003722","FUN_003722",0.238769762261368,1.90961252140866,1.5930298704786,0.142705150484316,0.251767219066833,-5.43749681541785
"FUN_004575","FUN_004575",1.04884906613925,3.70215174762981,1.592559762115,0.142810634061857,0.251905941932775,-5.80454114141714
"FUN_004984","FUN_004984",-0.288574884001459,1.67922537986806,-1.59254361981648,0.142814257322241,0.251905941932775,-5.39637407058561
"FUN_009690","FUN_009690",-0.223786151701889,4.3937850667134,-1.59238107325994,0.142850746667736,0.251943421867528,-5.98052440304397
"FUN_001404","FUN_001404",0.356530430155035,5.19951209001329,1.59226556934852,0.142876680650281,0.251962279478322,-6.05835313719918
"FUN_009653","FUN_009653",0.452653819361675,2.79844193933437,1.59213314482372,0.142906418943651,0.251987841232799,-5.63286124650609
"FUN_015323","FUN_015323",-0.943461112275618,-3.62751593240505,-1.59141053096023,0.143068791593405,0.252213529075385,-4.62515240411854
"FUN_006865","FUN_006865",0.147314221471701,3.97268261282887,1.59136776858893,0.143078405504964,0.252213529075385,-5.89749024920542
