"","GeneID","meanExpr","logFC","pval","adj.pval"
"4749","FUN_004781",494.767649294023,"4.0397369172572",7.77897653100477e-21,1.41614415609673e-18
"6131","FUN_006173",400.941553020367,"4.63283192919617",1.16840458659994e-20,2.10202858097485e-18
"8636","FUN_008692",690.016238768424,"0.668852184117096",1.26347260049282e-20,2.2208072421536e-18
"14900","FUN_014977",151.962026935451,"3.80186873062103",1.25404108822136e-20,2.2208072421536e-18
"6726","FUN_006769",19495.1675128183,"1.58947890807171",1.48901544771971e-20,2.58750275301475e-18
"12619","FUN_012690",100.021871301024,"-8.06854349452695",1.56912775289839e-20,2.69607883115979e-18
"14589","FUN_014664",1425.10237898975,"-1.94505036089093",1.63276317167396e-20,2.77424604680425e-18
"10333","FUN_010397",6935.06606574596,"0.59825787352858",1.83232886110765e-20,3.07911790594046e-18
"12971","FUN_013042",814.829157685552,"1.99062950046205",2.59649155128439e-20,4.31582052198271e-18
"12885","FUN_012956",217.370259428963,"2.5536790976266",2.7308302263406e-20,4.49030707754843e-18
"8491","FUN_008547",169.043763576112,"-1.71422339119883",3.28534904511321e-20,5.34463378700757e-18
"15537","FUN_015615",514.756970713055,"-1.28957084601564",5.53663258567991e-20,8.91223005265445e-18
"12087","FUN_012157",1481.03384529041,"-3.94430920991436",6.91075904707272e-20,1.10082632653996e-17
"1282","FUN_001295",399.045275030529,"3.07215471728047",8.52990425850277e-20,1.3447350094951e-17
"1456","FUN_001469",41.4217983021492,"3.90447623208765",9.80219802486628e-20,1.52954298159444e-17
"13098","FUN_013169",10457.4143261582,"1.60056768973706",1.21813949393738e-19,1.88159486275661e-17
"402","FUN_000405",1673.33054672328,"0.925059400200537",1.45201601144351e-19,2.21803693699418e-17
"14772","FUN_014848",134.678016922247,"3.46481429729217",1.4649603102041e-19,2.21803693699418e-17
"2436","FUN_002453",742.541080128266,"3.63676710218316",2.46138162284489e-19,3.69014193887687e-17
"811","FUN_000822",1136.88463185651,"-3.46182462253533",3.33708850990888e-19,4.95444247509968e-17
"13783","FUN_013855",7489.05991366134,"1.57352347956816",3.73224818345566e-19,5.48784030975038e-17
"2850","FUN_002868",3352.61056690103,"2.8178368852114",5.12664626871417e-19,7.4663499753502e-17
"15060","FUN_015137",399.19054317597,"1.59583789175843",5.28491146146228e-19,7.62423264798879e-17
"1257","FUN_001270",2418.15385459364,"1.07355105829919",7.69703503144959e-19,1.10002859533577e-16
"10656","FUN_010721",251.138473207778,"6.16043356944171",7.88301011599772e-19,1.11617583975775e-16
"16362","FUN_016443",564.822912100741,"2.71839443480538",1.06772622553686e-18,1.49795132485409e-16
"4958","FUN_004990",241.510553154065,"-2.81349672353724",1.18009756743801e-18,1.64055018193291e-16
"536","FUN_000540",476.567120106533,"2.62420696182334",2.12732252652126e-18,2.93072216896965e-16
"9939","FUN_010002",333.294866167182,"-1.10306939380881",2.17547986288122e-18,2.97030696992675e-16
"7879","FUN_007928",237.835534581273,"1.79545844193663",2.25980649670285e-18,3.05813813695398e-16
"7643","FUN_007691",4843.97657692328,"2.14697233493358",2.45173297622402e-18,3.28876321687875e-16
"10225","FUN_010288",701.820502900415,"4.5536447990206",3.09754232622752e-18,4.11892323936271e-16
"7870","FUN_007919",338.958627807455,"2.06847599001663",3.90003129108047e-18,5.14131711234504e-16
"3281","FUN_003300",863.127361741639,"-4.07206199541485",4.21884970128436e-18,5.51407261812311e-16
"127","FUN_000128",2937.06412798459,"0.713783331700667",4.47541753203232e-18,5.79983770337613e-16
"12002","FUN_012071",45352.4648322829,"-2.28409065951915",6.52147875138329e-18,8.38037420723977e-16
"2518","FUN_002535",11580.0565628507,"0.593007973288116",6.60421131161741e-18,8.41596661477112e-16
"10694","FUN_010759",309.540220756953,"-3.46626442199776",9.37586680110827e-18,1.18492359605411e-15
"10887","FUN_010952",7061.53945411693,"5.11647917930854",1.08732221337681e-17,1.36289600712771e-15
"14762","FUN_014838",813.972585671296,"2.56120325928438",1.17636605646497e-17,1.462519490688e-15
"14640","FUN_014715",2905.97788338685,"4.08006333400335",1.25109376966455e-17,1.54288112304115e-15
"7972","FUN_008022",94.6692927021534,"3.07284978261781",1.29036592387933e-17,1.57858205663702e-15
"2468","FUN_002485",86.4874965693868,"-8.393153074412",1.3160321973745e-17,1.59720352081357e-15
"3859","FUN_003883",3030.9159868823,"0.843532402688906",1.41534658751673e-17,1.70421102490597e-15
"7221","FUN_007266",4728.48065571546,"-3.69795992766385",1.51256839692473e-17,1.80704655670101e-15
"12858","FUN_012929",3793.40519936058,"0.930417135721679",1.5545904785985e-17,1.8428525270332e-15
"11966","FUN_012035",171.443115121725,"4.84378167752451",1.63914297466656e-17,1.92813648989239e-15
"1745","FUN_001759",1833.80809861978,"-2.71775379940752",1.72230059914461e-17,2.01049013451293e-15
"6618","FUN_006661",255.508345517744,"1.48402335465047",1.78805933551077e-17,2.07143964838112e-15
"9287","FUN_009348",1171.29885247661,"1.93847047587599",1.81115179801049e-17,2.0824160372313e-15
"4616","FUN_004647",1109.75302056708,"0.687656417245562",2.03382248614329e-17,2.32098607896293e-15
"7330","FUN_007375",3707.93478482901,"3.78486975754985",2.48098785788963e-17,2.81031602391469e-15
"15111","FUN_015188",725.540473396556,"-0.912811517804788",2.75655098255256e-17,3.09949835479365e-15
"812","FUN_000823",2878.76433171719,"-5.29134380166255",2.83722575070074e-17,3.14397508548665e-15
