"X","logFC","meanExpr","pval","adj.pval"
"FUN_013111","0.901095455782292",5973.2050300719,9.0485752531751e-05,0.000563287661544805
"FUN_015285","0.901157030454276",130.65645813951,0.0128182860070855,0.0378392825261653
"FUN_007517","0.901342177757746",1630.73556775422,1.07300420580564e-05,8.83540410213543e-05
"FUN_001801","0.902038316585023",185.004576231815,0.000667468492463045,0.00314259479743199
"FUN_005913","0.903427481482807",78.4356402239073,0.015258068110122,0.0437990069816187
"FUN_014661","0.903666916911454",2044.34983925802,2.05802705917329e-31,1.00736613385312e-28
"FUN_011825","0.904028835831371",21.1406469413508,0.00953135355606441,0.0293013185850075
"FUN_010300","0.905843549165625",307.073124123858,1.38874195363667e-07,1.82441487666622e-06
"FUN_003026","0.906230775329574",387.826567461642,0.000253393501526177,0.00137416845144438
"FUN_002583","0.90739454464805",41.904813217919,0.00030380481377521,0.00160410883693695
"FUN_003724","0.909468733590867",45.6549011890238,0.000947168290050115,0.00422755019294236
"FUN_000023","0.910276217460709",61.0470307239394,0.000566561803838151,0.00272974145079293
"FUN_005265","0.910684305243405",3598.79606743728,1.74539566280804e-07,2.24170544991944e-06
"FUN_005307","0.912492103415208",198.652434826274,1.1707733171128e-06,1.22412501257616e-05
"FUN_012321","0.916813872487614",52.1725791327352,0.00113844142690741,0.00494759680960485
"FUN_006548","0.917045980566962",313.524000080158,9.291090572757e-05,0.000575403247467463
"FUN_006794","0.919802015804182",39.421986267854,0.0169659949225681,0.0478596774592656
"FUN_003256","0.919898863349833",158.898040366597,0.00212812935586289,0.00841320896412922
"FUN_004416","0.920370116976888",161.853694174899,1.33990397200482e-05,0.000107127470623205
"FUN_004081","0.920687625637321",652.448667124492,7.95808420440947e-10,1.69362384614292e-08
"FUN_002533","0.920790916798664",230.079322533427,4.53914853205399e-06,4.12581753780093e-05
"FUN_000603","0.921524231783694",53.030349658978,0.00594331076149978,0.0197801045137197
"FUN_009298","0.923614818591935",141.492172021923,4.61540551129329e-08,6.74747779173143e-07
"FUN_012358","0.923910950459683",844.315049633971,8.62311360155599e-10,1.82049631562562e-08
"FUN_000405","0.925267767145546",1674.45688912174,3.75719657152854e-23,6.05550120601478e-21
"FUN_013782","0.926476068744048",730.885206530205,0.000340566983142814,0.00177271888507894
"FUN_011049","0.929409841628791",55.8927717497264,0.00144641359157582,0.00608395990651371
"FUN_012929","0.93060022520295",3795.87311294455,2.63951648867561e-19,2.72530077455756e-17
"FUN_016454","0.931417980677773",26.5505660796593,0.0142736479162634,0.0413766788423854
"FUN_009230","0.93195277057183",92.2204022845539,0.000170271798244117,0.000971217991193031
"FUN_013345","0.932438184732573",264.257817086936,5.42376840228987e-11,1.41941630108244e-09
"FUN_014032","0.932469223093584",104.434520882166,1.55539824064762e-06,1.57881283781866e-05
"FUN_006231","0.935744226766603",32.8943017865673,0.00385921738231009,0.0138408187041005
"FUN_010992","0.936306168874623",58.9490205934979,0.0055431809312428,0.01868843856819
"FUN_016468","0.938143017908367",23.0655344335752,0.000422906973622793,0.00212919564319956
"FUN_004913","0.939374792295296",287.480221457039,4.83858377219128e-05,0.000328774926135116
"FUN_009814","0.941993775079351",3143.54571588212,0.00114081439923533,0.00495627978313416
"FUN_008938","0.943435720443049",94.2130131485623,0.000201158019500958,0.00112220531267398
"FUN_012520","0.943716804460075",95.3535482577442,4.98453212497545e-06,4.47828528644973e-05
"FUN_012755","0.945287117137361",24052.5544842275,0.000108731760668783,0.000660689171953397
"FUN_004289","0.945501647908741",2102.55460654202,1.0098292234997e-08,1.68721909200658e-07
"FUN_003280","0.947865644442219",394.991410548571,9.04309922750979e-05,0.00056321206121946
"FUN_011641","0.948907394519055",3606.32485660133,8.21155940056973e-25,1.57281114547724e-22
"FUN_013747","0.949730203383106",436.69697294769,2.40747865378022e-07,2.98473150922696e-06
"FUN_005507","0.952069376524142",38.4983243136114,0.00591064213776768,0.0197110891982684
"FUN_015191","0.953256654646036",400.310703737374,4.31623603065127e-05,0.000297721165872063
"FUN_005519","0.954755658552062",412.390132926599,0.000465948969396256,0.00231242267350391
"FUN_008301","0.95616441057524",340.204387756606,1.77267593732084e-08,2.83628149971334e-07
"FUN_002238","0.956768109573015",2206.85520712172,3.69467131227552e-10,8.44788513201268e-09
"FUN_003321","0.957115140154326",742.716054544798,2.3070684124661e-11,6.38068074388623e-10
"FUN_014312","0.960868654304591",1485.83105012589,6.07331390792888e-14,2.55620753526077e-12
"FUN_011989","0.962066337989493",29.0098259238193,0.00999477554537157,0.0304848727458183
"FUN_010284","0.962159697123919",17201.2598524022,2.78887418333981e-07,3.40016247297222e-06
"FUN_000148","0.962420447914359",954.367238555754,0.000942346820462308,0.00421171984417649
"FUN_006058","0.962451469249489",14.5202059731584,0.0152767396528829,0.0438430817052118
"FUN_014628","0.966201713777569",231.630600345572,0.00272736390678589,0.0103487916715711
"FUN_005794","0.967216139428803",730.684854372716,8.34931929771786e-09,1.41467440818768e-07
"FUN_006121","0.967912832014121",187.278227904599,1.98294596375205e-05,0.000151031769912752
"FUN_002385","0.96920846259334",35.6132158266592,0.000169802260144318,0.000969376531346567
