"GeneID","logFC","meanExpr","pval","adj.pval"
"FUN_001295","2.992704477934",227.573177148717,2.79536429183175e-22,5.72937865253835e-20
"FUN_011892","1.74333349581173",459.601299138272,3.30718455479948e-22,6.68921591794442e-20
"FUN_001495","0.993151851259402",314.04245892848,3.70372936480862e-22,7.39399062283611e-20
"FUN_015615","-1.33663466099599",300.315077667172,7.08081021112472e-22,1.39546428930012e-19
"FUN_013013","2.23670265369949",646.26556258176,9.65838975134881e-22,1.87935148427511e-19
"FUN_012956","2.41956786983177",114.94344572391,1.15649435603359e-21,2.22220390511854e-19
"FUN_003255","1.22503341252928",160.593666480741,1.28222266017869e-21,2.43337367065023e-19
"FUN_002059","-3.37115196177786",286.058207133726,1.57676793797738e-21,2.95586301738882e-19
"FUN_000674","2.9913825343859",557.486828106966,1.60845273823101e-21,2.97893198699845e-19
"FUN_012157","-4.00641153130695",774.259937698618,1.64461663423241e-21,3.00964844064532e-19
"FUN_015995","1.91516809402346",210.791768629107,2.1050346404488e-21,3.80689323446811e-19
"FUN_002485","-8.18348239502913",865.367764491964,2.50966100747801e-21,4.43431138010943e-19
"FUN_002486","-8.18348239502913",865.367764491964,2.50966100747801e-21,4.43431138010943e-19
"FUN_002954","0.941993073632726",590.963711330132,2.59671344342761e-21,4.53598625595105e-19
"FUN_010077","-1.11072826332943",571.440148684446,5.28771395284561e-21,9.10324455990755e-19
"FUN_010835","-1.78479237395063",194.417893198372,5.32976847769763e-21,9.10324455990755e-19
"FUN_013042","1.97896866983056",504.563649597789,1.2292983841295e-20,2.07656865503722e-18
"FUN_004781","4.01762897047687",274.134296032738,1.27975713215034e-20,2.13830724297989e-18
"FUN_006769","1.58666119998696",9198.9016407056,1.38297404646304e-20,2.28592226260536e-18
"FUN_012929","0.913030640629332",2022.08256110382,1.78940898256244e-20,2.92625477446275e-18
"FUN_001469","3.84951520941881",25.1154459855586,2.19039258845881e-20,3.54428577576724e-18
"FUN_000540","2.53637429143467",275.351059049227,2.63967589016198e-20,4.22678101912187e-18
"FUN_007533","0.476636685818457",11503.8842596023,2.81193584693075e-20,4.45619359165149e-18
"FUN_003553","3.28117000577273",573.27799445752,3.01453436198273e-20,4.72851247065291e-18
"FUN_002466","-8.23451456483088",2280.24839243669,3.17845934978669e-20,4.88592771249211e-18
"FUN_009116","3.71162597957349",104.653980410745,3.14688787321984e-20,4.88592771249211e-18
"FUN_013169","1.57726952511447",5819.46310937593,3.30213327679227e-20,5.02578145850008e-18
"FUN_002453","3.56808612366067",429.808788886855,3.70115372675968e-20,5.57785638115195e-18
"FUN_004040","-1.51052827745833",149.977455316162,4.31192931864223e-20,6.4352405326377e-18
"FUN_000405","0.893251026957042",942.805902299486,4.40797118741772e-20,6.51532048971011e-18
"FUN_002868","2.79584115860565",1787.55028430255,6.04191428697386e-20,8.84536251612973e-18
"FUN_010905","-4.71917062537311",55.3365484895192,6.2270748845137e-20,9.0304335023344e-18
"FUN_005924","4.13711073776147",479.066779249079,6.52491133794937e-20,9.37391935392128e-18
"FUN_008547","-1.66422451550955",96.7462603056837,8.43144176824312e-20,1.20007521167994e-17
"FUN_000822","-3.52656968250857",638.49694739268,1.68699879689541e-19,2.379132615218e-17
"FUN_001746","2.63035062081594",48.2534427703967,1.83447351675741e-19,2.56188404493657e-17
"FUN_003895","-1.95265473778342",118.973913686757,1.84991626976294e-19,2.56188404493657e-17
"FUN_014664","-1.92753455155817",807.428502022816,1.88480445315504e-19,2.5868941119553e-17
"FUN_007928","1.68551949549047",138.514753314795,1.93799479180912e-19,2.63635893271591e-17
"FUN_010397","0.56868990363712",3676.55837257334,2.34969487948531e-19,3.16837804275861e-17
"FUN_013855","1.55279170714911",4183.75146580363,2.37040711050338e-19,3.16851287849199e-17
"FUN_014715","4.06968683973492",1614.67605742311,2.82094486604868e-19,3.73823831731899e-17
"FUN_010175","0.983086040801222",1917.30944176289,3.9774929573374e-19,5.2258138239479e-17
"FUN_014838","2.54937804545525",455.278100167232,5.42987038733559e-19,7.07355657577311e-17
"FUN_015188","-0.880268609618201",416.593959365057,5.71069897833916e-19,7.37687938613694e-17
"FUN_010098","2.3057415203394",48.2409672179658,6.25125301147998e-19,8.00785510770585e-17
"FUN_015137","1.5937355690107",229.389110208061,6.62920002486999e-19,8.42182337043813e-17
"FUN_001270","1.03964483427317",1326.85977906551,6.68568428807561e-19,8.42396220297528e-17
"FUN_002551","3.46235361873224",438.877866612943,7.63626548785923e-19,9.54346935604651e-17
"FUN_008000","1.04568657074236",763.606564150553,7.72991373858375e-19,9.58259951528301e-17
"FUN_002347","1.27826837422245",252.710194629658,1.08564040838833e-18,1.32448129823377e-16
"FUN_003528","0.768541748049931",82982.9366881386,1.08516767611755e-18,1.32448129823377e-16
"FUN_010349","-1.66655680888214",1046.22131977139,1.17182379831858e-18,1.41836814391758e-16
"FUN_000407","1.49205142646652",272.374651115475,1.24269610701923e-18,1.49240035602341e-16
"FUN_008904","-4.31417831789836",94.4380553119341,1.30474732814176e-18,1.55477332776707e-16
"FUN_000510","1.12454257242203",478.572319954033,2.01353288466259e-18,2.36275019107124e-16
"FUN_012071","-2.28673768872667",25633.7264358923,2.01304569728336e-18,2.36275019107124e-16
"FUN_007266","-3.6663416834889",2676.53967126269,2.06289080640679e-18,2.40233011182464e-16
"FUN_007691","2.12412861065135",2509.77269373727,3.66474851478445e-18,4.23567775708772e-16
"FUN_000128","0.673769187332983",1558.56283689258,5.37062614402453e-18,6.16098993178694e-16
"FUN_007919","2.07114744355688",187.110685897748,1.08857922077657e-17,1.23952887272425e-15
"FUN_015388","4.80160776132531",316.948354935434,1.28807477264429e-17,1.45590333860941e-15
"FUN_008447","-0.923919006822932",2752.71737445798,1.35260340963303e-17,1.5176802637138e-15
"FUN_013139","-9.50441205180483",82.5365229831645,1.78082973743535e-17,1.9836894727432e-15
"FUN_010952","5.07433697976717",3776.83138239781,2.34447369922922e-17,2.59275177730587e-15
"FUN_000561","3.33027511891413",38.9931604150317,2.6860432319303e-17,2.94927546865947e-15
"FUN_004335","-5.34758989745556",788.745745459088,2.76660194212347e-17,3.01618475562567e-15
"FUN_002470","-8.16551677386301",1586.92819230096,2.84422437526742e-17,3.07897303497259e-15
"FUN_000823","-5.23538768174082",1542.01691899119,3.90903601216695e-17,4.20207703349862e-15
"FUN_009413","4.10241767039625",1027.28640332911,4.01834163692349e-17,4.28957969741583e-15
"FUN_000665","4.30145743832703",34.4979332050914,4.41606899448989e-17,4.68164224712404e-15
"FUN_008692","0.65986271913594",385.224431358289,4.88404118632822e-17,5.14229322713955e-15
"FUN_010288","4.52017127573698",323.002020153849,5.06331783830992e-17,5.29478379663266e-15
"FUN_009656","-2.37963962165836",909.514819107956,5.14368936993877e-17,5.34248601315532e-15
"FUN_001599","0.457951892800994",5225.65561344743,5.39827888616655e-17,5.56928476766122e-15
"FUN_014173","0.984301646979927",1315.8166510643,6.32674608503894e-17,6.48364938794791e-15
"FUN_009348","1.90285338044562",614.007421699311,6.7570659606455e-17,6.87878264549952e-15
"FUN_002468","-5.48794852627284",370.589338586946,7.51578008989797e-17,7.60082707512576e-15
"FUN_005058","0.983555879996532",4587.15005621888,7.97600632420945e-17,8.0135404716175e-15
"FUN_010002","-1.04243660688982",184.402683152922,8.0899015180478e-17,8.0751926061968e-15
"FUN_006661","1.42876787913959",165.588428795751,8.43378047006212e-17,8.36413376682548e-15
"FUN_003883","0.820827588749789",1688.0940731609,8.67898360325169e-17,8.55213691981955e-15
"FUN_007878","-2.68881884770311",673.495958181656,8.94933543537699e-17,8.76236842755511e-15
"FUN_000279","2.90573228841889",314.938741321863,9.06429838017179e-17,8.8187591582279e-15
"FUN_002535","0.579564433203544",4953.23895316485,9.28514782835165e-17,8.97681084386299e-15
"FUN_001298","3.57578247218462",1457.73433083802,9.5679144588108e-17,9.19237381630247e-15
"FUN_001759","-2.70506880699938",933.978230186199,1.23788962094899e-16,1.18191548156695e-14
"FUN_008979","-1.06783715543588",799.631399464228,1.46613196194349e-16,1.39119632833304e-14
"FUN_006448","2.81954397197029",146.874203063277,1.61993149074377e-16,1.52770471630143e-14
"FUN_009099","1.72253773369004",167.107827588959,1.83133040915898e-16,1.70613400300557e-14
"FUN_014983","3.26377496348306",502.918996879795,1.83093964772327e-16,1.70613400300557e-14
"FUN_004881","-3.43084242077684",305.949357067223,1.98232762446117e-16,1.83274443433304e-14
"FUN_008046","1.92575677652075",11381.0249875069,1.99107676641697e-16,1.83274443433304e-14
"FUN_008008","-1.10655543018917",2769.69309644639,2.17742075586169e-16,1.99233999161345e-14
"FUN_001617","3.16379279378478",182.178351686596,2.31126144392896e-16,2.09330446085296e-14
"FUN_004167","1.85656764026956",643.981178226116,2.31499972902032e-16,2.09330446085296e-14
"FUN_014334","2.9654979425949",203.962940020208,2.37903546664001e-16,2.13862767211639e-14
"FUN_001912","4.49162990306855",41.2113454168021,2.71426724001037e-16,2.42579744264182e-14
"FUN_004990","-2.88900062772053",136.645297040928,2.75762647987405e-16,2.45030255772393e-14
"FUN_011879","2.65867852515897",375.490061648064,2.86541461466552e-16,2.53144560095622e-14
"FUN_002469","-5.53528714988681",2249.22739186878,3.30102408332106e-16,2.89961955478922e-14
"FUN_004813","0.403883333588936",2865.14354008444,3.47844408554838e-16,3.03810468653691e-14
"FUN_012053","-7.60850371007233",2086.51249766407,3.51437581358035e-16,3.0521460455569e-14
"FUN_014977","2.28552926560555",121.577626651742,3.97713982532717e-16,3.43464007836681e-14
"FUN_006580","3.11597478396902",285.719557097337,4.1881588309551e-16,3.59666913684033e-14
"FUN_011248","1.98552385808769",228.921426726046,4.23435972686703e-16,3.61614320674444e-14
"FUN_014051","1.65584351245272",1132.87372100333,4.58999969969284e-16,3.89820305987173e-14
"FUN_001235","-2.49321834415401",42.0547468705547,4.68545613935095e-16,3.95740833923642e-14
"FUN_010840","1.19384497546751",143.776214936144,5.01744753762234e-16,4.21465593160277e-14
"FUN_001297","1.70092211019578",124.063838609932,5.43100890399367e-16,4.53725374305384e-14
"FUN_004874","-0.991146379546525",177.671714671171,5.72645667552405e-16,4.75822119006247e-14
"FUN_005347","1.30582506794494",1267.28431259197,5.96214182245091e-16,4.92742172552234e-14
"FUN_015403","-1.44486203480594",325.289777166541,6.15194128790033e-16,5.05709312714459e-14
"FUN_004647","0.683826982125916",616.476571522579,6.78634272659348e-16,5.54891810602101e-14
"FUN_008160","2.99893577811235",454.543499696573,8.54817061197984e-16,6.9525120977436e-14
"FUN_009542","1.05200781746256",666.729167890784,8.75810593298694e-16,7.08576865273028e-14
"FUN_010247","2.23598201422941",1158.71072205996,8.80634491959039e-16,7.08749393214363e-14
"FUN_015697","2.36694813490454",162.631125173121,9.13158679588728e-16,7.31097667845725e-14
"FUN_004631","2.19517972245257",588.378137206295,9.18932629402399e-16,7.31908413428688e-14
"FUN_012035","3.75931183598635",47.7110506863341,9.35709603827624e-16,7.41429279898878e-14
"FUN_003030","2.028692549517",270.030155207813,9.47412619541841e-16,7.45707090482582e-14
"FUN_003865","0.789899179506498",2900.59406321071,9.50810497883073e-16,7.45707090482582e-14
"FUN_005171","1.98752063069845",501.780524832161,1.10261226148221e-15,8.6037338494947e-14
"FUN_001253","-1.50194737622628",394.608314272942,1.34233396432364e-15,1.03960108965073e-13
"FUN_005764","-1.46628381942722",186.430447329224,1.34582758808545e-15,1.03960108965073e-13
"FUN_011908","2.18700326913375",78.808449610158,1.35486926038682e-15,1.04135251353331e-13
"FUN_015244","1.23779022862",586.162090685113,1.53002547649969e-15,1.17012694650513e-13
"FUN_003328","-2.26433871856391",53.6934451847334,1.56776168973105e-15,1.19305112349236e-13
"FUN_010537","0.792191824906712",2100.80845292532,1.6425602902289e-15,1.24381461977333e-13
"FUN_001304","1.100078795933",159.555608572845,1.65220094216102e-15,1.24498200406369e-13
"FUN_002454","2.65697538253857",298.46102644256,1.71319984639075e-15,1.28464917262042e-13
"FUN_012559","3.0477119455481",463.89255547278,1.7422804261896e-15,1.3001133355042e-13
"FUN_014417","1.3695478742449",982.395797224323,2.01965967525887e-15,1.49981683710528e-13
"FUN_002262","1.21578969896799",406.626910952412,2.23650446737612e-15,1.65286282079355e-13
"FUN_005726","-1.26714919606659",195.617198987972,2.31564974649241e-15,1.7031659283771e-13
"FUN_007077","0.638892414393577",77593.7020722161,2.42934564354181e-15,1.77828101107261e-13
"FUN_010000","4.28335317877415",2702.24731365742,2.63149764145413e-15,1.91712709689255e-13
"FUN_005731","1.59061358949918",466.010281052575,2.90273777404928e-15,2.10475872937196e-13
"FUN_009654","-2.60303637045999",1010.57894192619,3.06245274087743e-15,2.2101419498952e-13
"FUN_003710","3.41174404197624",2321.95423308437,3.38623352613625e-15,2.43239167120404e-13
"FUN_013316","3.01533576927977",99.525749460781,3.84331799312055e-15,2.74788298559298e-13
"FUN_000518","1.36995024931934",1150.71866936732,3.97409706156038e-15,2.82823240881047e-13
"FUN_007375","3.73652388941917",2391.06766379063,4.05315407816077e-15,2.87120205020679e-13
"FUN_012631","4.58632461553202",276.696021699493,4.25420467420631e-15,2.99979973632566e-13
"FUN_000775","-1.14672467441678",120.32474027725,4.66474663048931e-15,3.27426873077085e-13
"FUN_012856","-1.74581680601926",688.37754335394,4.77215372540475e-15,3.33443395758735e-13
"FUN_013261","0.935104792162715",198.689973426497,5.40643429109263e-15,3.76052977025683e-13
"FUN_005364","-1.16029169440291",961.047804659813,5.52290792332673e-15,3.82424056744948e-13
"FUN_002331","1.36221161585914",5216.66944488198,5.94525030454097e-15,4.09822366284322e-13
"FUN_011053","1.16918857837551",7078.03281703763,6.07380054087738e-15,4.1681456211771e-13
"FUN_001005","1.25978425047417",4998.69514539889,6.86582045469757e-15,4.69072853464938e-13
"FUN_005294","-4.13283764571201",14152.210915028,6.99578302734301e-15,4.7583706502795e-13
"FUN_010911","0.713208635455673",913.863955903478,7.03554912006382e-15,4.76433749223e-13
"FUN_001148","1.58658049711227",10483.6386488526,7.44875835910311e-15,5.02203129369004e-13
"FUN_003478","-1.65420446465601",2210.32024603698,7.71180131941559e-15,5.17667292061382e-13
"FUN_001855","2.41259170259448",6483.12818910111,7.93966937734048e-15,5.30646076819469e-13
"FUN_002209","-2.04826000691009",203.555539983162,8.45270387449744e-15,5.62432331299262e-13
"FUN_004926","2.40133029977178",267.623867539634,8.4884400768559e-15,5.62432331299262e-13
"FUN_000466","1.56447213867682",392.839552960931,9.44069288045137e-15,6.2284262213862e-13
"FUN_006361","1.00174889893275",330.956411429686,9.86345592942622e-15,6.47953181825384e-13
"FUN_012406","3.33847270094498",274.600774424465,1.03306476351309e-14,6.75756235945672e-13
"FUN_013966","-1.7580264209765",90.6052586129668,1.06128779293946e-14,6.91276099706163e-13
"FUN_000925","1.56898052543064",187.575862354446,1.07510137804446e-14,6.9731891912656e-13
"FUN_002163","0.945617242718537",141.391209869924,1.15119782149092e-14,7.4353835764531e-13
"FUN_006418","1.3423168095129",107.119305845768,1.20450582504951e-14,7.74713955759879e-13
"FUN_013736","1.20177773701658",1022.14542531805,1.34942096920638e-14,8.64304130776687e-13
"FUN_011513","8.99424407195632",1423.79311394171,1.3664416586743e-14,8.71574322702963e-13
"FUN_011593","0.528869397948968",3144.78145368249,1.44817200328811e-14,9.19888431179538e-13
"FUN_006020","2.20484703958768",530.661172897707,1.61852391706034e-14,1.02386624086632e-12
"FUN_002227","1.0900490996672",279.720353833574,1.80046089726006e-14,1.13129227124543e-12
"FUN_011167","-1.71917590972681",214.429928121469,1.80306145234927e-14,1.13129227124543e-12
"FUN_014263","0.741258764006952",456.630721359433,1.88366530309363e-14,1.17706109915265e-12
"FUN_007423","4.66485004750669",654.716328032469,2.02918453618886e-14,1.26285929920223e-12
"FUN_012050","3.3460585409065",100.181384020539,2.06020936888956e-14,1.27699751687783e-12
"FUN_005277","2.6843063899076",438.88669659865,2.62828122349731e-14,1.62256783002412e-12
"FUN_007313","-1.38561975915522",247.306319892662,2.70365582826326e-14,1.66242389568252e-12
"FUN_011896","0.680692764297893",14748.6837497739,2.72196931310232e-14,1.6670164255382e-12
"FUN_011414","1.02914266000986",775.776919173892,2.76497042431531e-14,1.68663195883234e-12
"FUN_006743","-0.838487773569859",959.86577397385,3.01396051220087e-14,1.83124905112853e-12
"FUN_002855","5.14821642528205",128.777243345116,3.66497193034856e-14,2.21802946902827e-12
"FUN_006377","-2.51808592559832",97.1242542690173,3.72937248084253e-14,2.2481534813926e-12
"FUN_008876","-3.41283062092433",1336.32366234419,3.78347598113984e-14,2.27185909305006e-12
"FUN_000602","1.97436997801436",47.6031034609316,3.86706530500577e-14,2.31301664858166e-12
"FUN_002448","-1.59262740743674",92.6610724831269,4.05345205874654e-14,2.41510329639736e-12
"FUN_012232","3.41241120265903",53.9896585966772,4.07342415042046e-14,2.41763227954685e-12
"FUN_013347","-0.83899288571478",861.864256340618,4.17774050415731e-14,2.47000873191947e-12
"FUN_000136","0.7992209317526",898.104914300399,4.32247782316678e-14,2.54579038688581e-12
"FUN_015854","2.80604718945938",276.473288787746,4.46926990896492e-14,2.62219912368736e-12
"FUN_011805","-1.52692236760852",10017.5988807569,4.52963043004902e-14,2.64750870611078e-12
"FUN_008977","2.47291418074769",104.939925675101,5.65284792236222e-14,3.29149917661182e-12
"FUN_014330","0.774817286126804",397.367675208992,6.08330394562412e-14,3.5287754057409e-12
"FUN_005315","2.56400682650743",149.06326801276,6.60800023580411e-14,3.80442620317531e-12
"FUN_014794","4.40098668299553",137.045310564855,6.59644666365426e-14,3.80442620317531e-12
"FUN_015267","0.640774537348429",421.206058910666,6.80862329648966e-14,3.90530437737459e-12
"FUN_002557","1.26221298724599",442.807556693217,6.94466997314941e-14,3.96853036532538e-12
"FUN_002293","3.39433088511057",32.7132963026101,8.3311713237814e-14,4.74321354033955e-12
"FUN_013055","-0.609046148480811",915.917065008287,9.68125070955275e-14,5.49151977517509e-12
"FUN_009658","-2.07983303041552",240.527851453995,1.02880679993606e-13,5.8142713708151e-12
"FUN_005066","-3.05192335702426",639.12558130996,1.05865032737523e-13,5.96101568952819e-12
"FUN_002679","5.21746000581538",24.8748162635592,1.12731999081158e-13,6.32451200684511e-12
"FUN_012614","-2.49442126950016",48.7626128491625,1.13751196237106e-13,6.35848504929744e-12
"FUN_002672","4.50300092764905",924.534242308861,1.15580450694512e-13,6.43732857998563e-12
"FUN_000240","1.79631191836249",116.156228638055,1.22357703647222e-13,6.77526851481365e-12
"FUN_004200","2.84863745084667",69.8851405729551,1.22529576315261e-13,6.77526851481365e-12
"FUN_004161","-1.69646545225922",115.662211319991,1.35269294425904e-13,7.42628426398215e-12
"FUN_013226","1.34531629293312",2140.35596853564,1.34907500569172e-13,7.42628426398215e-12
"FUN_007068","-1.53746551619409",791.579590849596,1.4587153533457e-13,7.97984783332034e-12
"FUN_014737","2.06757910290446",45.1045171968191,1.53729368414621e-13,8.37988599740976e-12
"FUN_000228","4.63885092938782",241.392397953132,1.82611133066898e-13,9.91907539754191e-12
"FUN_015800","-3.50779349047925",1219.64550512051,1.85051805245845e-13,1.00162547543631e-11
"FUN_013917","0.652299889979722",5286.56962347623,1.99076095746045e-13,1.07375359431867e-11
"FUN_005204","-1.68742420107079",216.393000784939,2.00547370881756e-13,1.07790705776026e-11
"FUN_006140","2.06741317092492",272.127767501209,2.08240547172283e-13,1.11535668680569e-11
"FUN_015065","4.60298682964776",202.695635257625,2.17869487004066e-13,1.1628783868842e-11
"FUN_014216","-2.03431722391582",2322.75895924417,2.31395355387811e-13,1.2307991013915e-11
"FUN_007233","2.99040882564881",88.2430172003448,2.40205787544715e-13,1.27325633315081e-11
"FUN_002121","1.28387151882857",103.734362943453,2.52356063858024e-13,1.33306440330775e-11
"FUN_003340","3.90992914878314",476.302634000018,2.59547838985732e-13,1.36635937701667e-11
"FUN_010066","1.35134400697461",425.189847470961,2.61429789309065e-13,1.37156952943991e-11
"FUN_000618","2.67141131265697",63.7854816424447,2.64702847663893e-13,1.38401774635693e-11
"FUN_002131","3.75649963823815",37.591217097456,2.7051571569495e-13,1.40961612937721e-11
"FUN_011143","3.998369883785",116.370879916483,2.82786687154446e-13,1.46858005234397e-11
"FUN_005951","3.85900758928589",491.69099147469,2.91300119505692e-13,1.50769880035067e-11
"FUN_012330","4.52186142673915",37.980002826493,3.1906011065121e-13,1.64583624863436e-11
"FUN_010382","-1.71707812414797",3501.62529539915,3.40751099509569e-13,1.75184812764585e-11
"FUN_008543","2.18668791826812",622.292349458366,3.62508686563423e-13,1.85749450995098e-11
"FUN_014312","0.930994678888166",855.49258681586,3.71851754917257e-13,1.8990382646472e-11
"FUN_009138","1.51712340196473",628.511213810257,3.79153452784001e-13,1.92991618417075e-11
"FUN_015432","8.65580500400846",479.649881042182,3.82922439213723e-13,1.94266789953576e-11
"FUN_015855","3.14867977615648",101.852081865916,4.03769030607834e-13,2.04168997977093e-11
