gene_id,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10
FUN_008176,7409,10744,10105,9101,18593,13686,10626,16145,13256,15956
FUN_008178,4305,5349,3973,4568,8609,6561,5951,8827,6434,8723
FUN_008179,565,394,335,336,157,253,391,15,16,236
FUN_008180,532,849,726,659,1238,995,886,1206,1040,1298
FUN_008181,516,474,133,325,467,377,517,448,425,685
FUN_008182,576,819,423,605,935,797,815,782,880,880
FUN_008183,130,221,89,126,405,271,216,319,298,414
FUN_008184,526,684,570,608,956,682,693,964,846,938
FUN_008185,28,36,29,39,63,47,43,15,27,91
FUN_008186,1410,2302,1816,1954,2834,2177,1804,2674,2299,2689
FUN_008187,463,855,664,702,1022,886,810,1066,901,1155
FUN_008188,386,545,371,339,641,416,553,588,523,725
FUN_008189,1317,1686,1204,1200,2015,2063,2064,2674,2094,2670
FUN_008190,954,1309,1153,1086,1803,1484,1315,1829,1442,1849
FUN_008191,213,340,290,302,428,373,280,365,403,468
FUN_008193,0,0,4,0,0,9,3,4,11,17
FUN_008194,37,44,37,39,65,34,68,39,26,74
FUN_008195,58,125,78,66,86,133,76,74,70,162
FUN_008196,297,294,227,229,508,379,328,450,497,568
FUN_008198,10,13,16,15,21,15,21,15,11,25
FUN_008199,68,88,75,67,216,161,134,135,206,201
FUN_008200,204,262,307,216,661,427,252,454,475,500
FUN_008201,6,12,0,23,24,19,15,32,14,30
FUN_008202,495,550,489,550,755,639,504,663,484,820
FUN_008204,347,478,154,378,609,639,478,423,556,661
FUN_008205,295,366,318,388,614,550,421,613,495,636
FUN_008206,584,893,537,501,1651,1563,770,2370,1851,2651
FUN_008207,8801,10645,10715,9934,16968,12044,12426,15557,11867,15810
FUN_008208,107,106,157,85,139,144,142,103,128,175
FUN_008209,42,112,97,65,146,125,55,168,106,172
FUN_008210,684,1067,1107,1135,1657,1329,1148,1520,1340,2050
FUN_008211,83,125,104,109,150,156,138,158,132,231
FUN_008212,353,490,512,489,1059,858,553,989,735,1065
FUN_008213,136,174,225,236,318,264,195,257,270,336
FUN_008214,23,37,26,38,56,44,39,42,50,69
FUN_008215,238,247,269,280,754,657,291,564,581,741
FUN_008216,804,927,401,578,1261,1038,1026,1123,1102,1387
FUN_008217,419,515,488,464,835,607,574,629,573,878
FUN_008218,251,336,349,353,679,505,444,617,635,783
FUN_008219,271,256,270,356,8,78,209,8,0,9
FUN_008220,3,0,6,3,167,1268,1943,1017,902,1010
FUN_008221,70,72,51,53,102,118,75,77,90,145
FUN_008222,12,4,13,13,17,39,10,17,20,28
FUN_008223,2395,3081,2643,2408,5737,4464,3288,5467,3883,5652
FUN_008224,829,1106,858,902,1436,1253,947,1432,1272,1559
FUN_008226,111,195,157,142,448,438,240,444,372,524
FUN_008227,704,960,643,768,1096,899,778,1237,740,1572
FUN_008228,333,478,353,386,795,517,338,961,621,1040
FUN_008229,250,302,111,129,281,226,114,169,125,190
FUN_008230,391,532,457,469,934,645,549,826,704,964
FUN_008231,73,101,87,75,137,87,83,96,90,140
FUN_008232,86,166,73,154,188,109,108,153,201,263
FUN_008233,42,81,63,60,116,117,51,86,80,99
FUN_008234,812,1032,1009,1283,1837,1518,1232,1862,1578,1825
FUN_008235,667,888,733,832,1410,1108,1003,1263,1214,1641
FUN_008236,629,704,850,700,1264,950,693,1128,942,1363
FUN_008237,490,676,468,568,1094,969,728,942,864,1147
FUN_008238,196,289,207,242,353,221,249,321,340,397
FUN_008239,310,640,274,213,638,728,466,834,667,851
FUN_008240,179,638,440,375,595,697,932,651,575,914
FUN_008241,16,38,12,28,49,53,24,66,40,74
FUN_008242,470,662,573,469,1094,828,659,1025,882,1287
